phone_name,size,color,username,star,title,date,review
iPhone XS,64GB,Space Grau,Friesenjung,3,"Vergleich zwischen iPhone Xs, Xs Max und Xr",2018-11-24,"Für viele wird sich die Frage stellen, ob man zu den iPhone-Flagschiffen Xs oder Xs Max greifen muss, oder ob man nicht auch mit dem mindestens 300 EUR „billigeren“ Xr gut leben kann. Daher nun ein kompakter Vergleich zwischen den beiden Geräten.Preis:Das Xr hat in der 64 GB Variante eine UVP von 849 EUR, das Xs von 1149 EUR und das Xs Max von 1249 EUR. Beim Xs Max lässt sich der Preis durch größeren Speicher bis auf schier wahnsinnige 1649 EUR hochschrauben.Verarbeitung und Haptik:Das Xr liegt größentechnisch genau zwischen dem Xs und dem Xs Max. Die optimale Größe ist natürlich immer Geschmacksache – am besten die Geräte einmal selbst in die Hand nehmen. Alle drei Geräte haben eine Glasrückseite. Die Xs-Modelle gibt es in 3 Farben, das Xr sogar in 6 Farben. Der Rahmen der Xs-Geräte besteht aus poliertem Edelstahl, beim Xr kommt mattes Aluminium zum Einsatz. Edelstahl sieht hochwertiger aus, ist aber auch anfälliger für Kratzer. Die Xs-Modelle haben dünnere Displayränder als das Xr und sehen damit etwas moderner aus. Wer allerdings z.B. von einem iPhone 7 wechselt, wird vom Aussehen des Xr vermutlich immer noch begeistert sein. Das Xr ist zusätzlich ein wenig dicker als die Xs- Geräte (Xr: 8,3mm; Xs: 7,7mm; Xs Max: 7,9mm). Grundsätzlich sind alle Geräte sehr gut verarbeitet.Display:Hier kommen wir nun (neben dem Preis) zu dem größten Unterschied der Geräte. Das Xr hat ein 6,1 Zoll IPS Panel mit 326 ppi, das Xs ein 5,8 Zoll OLED mit 458 ppi und das Xs Max ein 6,5 Zoll OLED mit ebenfalls 458 ppi. Im direkten Verglich ist die geringere Schärfe des Xr-Displays erkennbar – im Alltag ist der Unterschied aber weniger stark als man es aufgrund der Zahlen vermuten würde. Auch bei der Farbdarstellung, den Kontrasten, Schwarzwerten und der Helligkeit sind die OLED-Panel besser. Das soll aber nicht im Umkehrschluss heißen, dass das Xr-Display schlecht wäre. Geht am besten einmal in einen Apple-Store und seht euch die Geräte nacheinander an – ihr werdet vermutlich überrascht sein. Die Notch hat übrigens bei allen Geräten eine identische Größe.Performance:Alle Geräte haben den gleichen A12-Prozessor verbaut. Das Xr hat 3 GB Ram, die Xs 4 GB Ram. Alle laufen mit iOS 12 und kommen damit auf eine super Performance ohne merkbare Unterschiede. Auch die Software mit Gestensteuerung funktioniert super. Das Xr hat im Gegensatz zum Xs kein 3D-Touch. Das Xr gibt es bis maximal 256 GB Speicher, die Xs-Modelle bis 512 GB. Der Speicher ist wie immer bei Apple nicht erweiterbar.Kamera:Eine große Überraschung bei den Kameras: die sind nämlich fast identisch. Jeweils eine 7 MP Frontkamera mit f/2.2 und ein Hauptkamera mit 12 MP und f/1.8. Dem Xr fehlt die zweite Tele-Linse der Xs-Geräte (2facher optischer Zoom). Damit gibt es beim Portraitmodus etwas mehr Möglichkeiten als beim Xr. Sonst ist aber alles gleich, also gute Bildschärfe, gute Farbechtheit und Dynamik. Die Low-light-Performance ist OK (kann das Huawei P20 Pro oder Mate 20 Pro aber deutlich besser), super Videos mit 4k und 60 fps.Akku:Eine Überraschung auch beim Akku: Das Xs Max hat mit 3174 mAh den größten Akku verbaut. Dann folgt das Xr (2942 mAh) und dann das Xs (2568 mAh). In der Praxis hat das Xr allerdings die besten Akkulaufzeiten. Mit ca. 7,5 h Display-On-Time  werden die meisten Nutzer 1,5 Tage ohne Nachladen hinkommen. Das Xs Max kommt auf 6,5 Stunden und das Xs lediglich auf 4,5-5 Stunden. Damit kann ein Tag ohne Nachladen schon mal eng werden.Zusatzfeatures:Keine Unterschiede. Alle bieten kabelloses Laden, Stereo-Lautsprecher, Face-ID (schnell, zuverlässig und relativ sicher), praktischen Mute-Switch, IP-Zertifizierung (beim Xr allerdings nur nach IP67). Schnellladen geht auch, allerdings packt Apple nicht das passende Netzteil mit in die Box. Ebenso fehlt ein der Klinkenanschlussadapter. Dual-Sim geht auch bei allen lediglich über eSIM.Fazit:Für Apple-Produkte zahlt man immer einen kräftigen Aufpreis; wer das akzeptiert, bekommt beim Xr eine bessere Preis-Leistung als beim Xs. Das iPhone Xr bietet für 300-400 Euro weniger viele Gemeinsamkeiten mit den S-Geschwistern. So ist der Prozessor identisch zum Xs und Kamera, Design und Zusatzfeatures zumindest sehr ähnlich. Größter Unterschied liegt bei dem Display (insbesondere der Auflösung). Auf der anderen Seite bietet das Xr eine deutlich bessere Akkulaufzeit. Wer also ein iPhone möchte, bekommt mit dem Xr das beste Preis-Leistungsverhältnis im aktuellen Apple iPhone-Kosmos. Für das beste Display muss man zum Xs greifen. Für mich ergeben sich hieraus im Summe 3 Sterne für das Xs und Xs Max, sowie und 4 Sterne für das Xr.Meine persönliche Amazon-Bewertungsmatrix: * Erwartungen in allen Punkten verfehlt; ** Erwartungen in einigen Punkten verfehlt; *** Erwartungen erfüllt; **** Erwartungen in einigen Punkten übertroffen; ***** Erwartungen in allen Punkten übertroffenSollte diese Rezension hilfreich gewesen sein, würde ich mich sehr über einen Klick auf die „Nützlich“ Schaltfläche freuen!"
iPhone XS,256GB,Gold,fraeulein_a.,1,Vorsicht - Finger weg!,2018-12-27,"Inhalt der Packung und Angabe auf der Packung stimmen nicht überein! Ich habe beim Kauf extra darauf geachtet, dass ich das iPhone nicht bei einem Drittanbieter kaufe, sondern habe auf „Verkauf und Versand durch Amazon“ geachtet. Auf der Box war eine völlig andere Seriennummer zu sehen, als in dem Gerät. Gekauft hatte ich das Handy in Gold, die Seriennummer des Gerätes zeigte nach Überprüfung im Internet ein silbernes Modell an. Das Gerät wurde außerdem bereits genutzt, als ich es angeschaltet habe musste nichts eingerichtet werden und es war direkt der Startbildschirm mit Apps zu sehen. Auch nach auf Werkseinstellungen zurücksetzen (bei dem Vorgang war komischer Weise das Android Symbol zu sehen) konnte ich mich nicht wie sonst von Apple gewohnt Schritt für Schritt anmelden. Ich habe es nun gleich wieder zurück gesendet. Finger weg von diesem Gerät und lieber direkt bei Apple kaufen."
iPhone XS,64GB,Gold,Sommerchen,5,Tolles Gerät,2018-10-20,"Ich habe das iPhone XS seit dem ersten Erscheinungstag. Vorher hatte ich das iPhone 7 Plus (Welches nach 2 Jahren immer noch eine Akkukapazität von 91% aufwies!).Es war erst Mal sehr ungewohnt für mich. Der Homebutton hat mir zu anfangs doch sehr gefehlt, aber nach ein paar Tagen hatte ich mich umgewöhnt. Auch dass die Rückseite nicht mehr matt, sondern spiegelnd ist, war nach ein paar Tagen vergessen.Erstaunlicher weiße sieht man nie großartig Fingerabdrücke. Das ist natürlich ganz klar positiv!Was ich genial finde, ist die Farbe. Das Gold hat so etwas … besonderes an sich. Es ist kein typisches Gold. Die Spiegelung ist immer in ein rot-orange getaucht, was einfach großartig aussieht. Der Rand ist normal goldfarbig, der schmale Displayrand dagegen schwarz – was auch erst mal eine Umgewöhnung war, da ich das helle, freundliche weiß-gold Design gewohnt war.Was mir ziemlich schnell aufgefallen war, ist, dass es einen besseren Lautsprecher hat. Egal ob beim Spielen oder telefonieren, die Lautstärke kann man wirklich sehr laut stellen – und das ohne hörbaren Qualitätsverlust.Die Notch ist da, ja, ich störe mich aber nicht an ihrer verrufenen Größe. Vorher war da komplett Rand, von daher …Gewicht und Gesamtgröße sind zwar unterschiedlich zum iPhone 7 Plus, war aber für mich gar nicht merkbar. Erst als ich beide Geräte in der Hand hielt, viel es mir auf. In der Hosen- oder Jackentasche hatte ich aber selbst mit dem 7 Plus keinerlei Probleme.Die Kamera ist top, wie auch zuvor. Ich kann keine große Verbesserung der Sensoren feststellen, aber im Detail besonders den Fokus loben.Sound, Grafik, sowie Performance sind hervorragend. Aber auch hier: Beim iPhone7 Plus hatte ich keine Probleme. Null Ruckler und kein einziges Mal ist es mir abgeschmiert.Der Akku hält meiner Meinung nach bei aktivem Nutzen deutlich länger als beim alten Gerät. Standby kommt mir gleich vor, ebenso wie die Ladedauer mit dem Standardkabel.Face-ID funktioniert bei mir zu 99%, auch wenn ich nicht aufs Gerät fokussiert schaue, sondern den Kopf seitlich drehe. Funktioniert es doch mal nicht, was ja sehr sehr selten ist, oder liege ich auf dem Bauch im Bett, dann gebe ich einfach den Code ein.Tja, was soll ich sonst sagen … Ich bin zufrieden, die Verarbeitung ist hervorragend, ich habe rein gar nichts auszusetzen. Der Preis ist hoch, klar, aber das weiß man ja vorher und man bekommt dafür auch extrem gute Qualität! Auch der Service stimmt, den ich in den vergangenen Jahren gelegentlich nutzen 'musste' (AppleID Passwort vergessen, ein Gerät reklamiert(Konnte Apple letztendlich nichts dafür)). Hier merkt man ganz klar, wo ein großer Teil des Geldes hingeht, denn bei keiner anderen Firma habe ich bisher so guten Service erlebt!Das wo ich Gemecker verstehen kann, ist das Standardkabel, wenn ja Schnelladen möglich ist. Da spart Apple an der falschen Stelle."
iPhone XS,256GB,Space Grau,Coskun AyYildiz,2,IPHONE XS PROBLEME,2019-01-22,"Ich habe das Produkt von Amazon.de erworben. Lieferung war wie von Amazon gewöhnt schnell und tadellos. Das gerät als neues Gerät eingerichtet, erstmals war ich Positiv überarscht, doch danach kam die böse überarschung das Iphone friert einfach ein musste Neustart erwzingen mit Laut +Leise taste und dann powerbutton, danach läuft es ne weile dann das selbe problem wieder die Statusleiste verschwindet auch immer wieder und beim Telefonieren hab ich öfters Anruf Fehlgeschlagen Apple Kontaktiert ich solle das gerät zurücksetzen. Gesagt getan keine besserung. Habe jetzt mit Amazon Kontakt aufgenommen mal schauen wie es jetzt weiter gehen wird. Für den Preis dürften die Probleme nicht vorhanden sein.Update 23.1.19Hab heute von Amazon ein Ersatz Gerät erhalten wie immer Top Versand und blitz schnell. Als ich das Telefon ausgepackt habe hab ich eine Böse Überraschung gemacht das Telefon hat unten eine Macke bzw ist abgebrochen oben und an der seite auch füge die bilder zu Amazon Kontaktiert und nochmal Ersatz bestellt hoffentlich ist der Reibungslos."
iPhone XS,256GB,Silber,MRG,1,Lautstärkeknopf ab Werk kaputt,2019-01-13,"Nachdem ich mich dazu durchgerungen hatte, 1220 EUR für ein iPhone XS Silber auszugeben, habe ich mich erst sehr auf das neue Gerät gefreut. Zuletzt hatte ich ein iPhone SE.Das Gerät macht optisch zwar einen guten Eindruck, doch stellte sich schnell raus, dass die Freude nur von kurzer Dauer sein wird. Denn das Gerät wurde ab Werk mit einem kaputten Lautstärkeknopf geliefert. Wenn ich aktuell also auch nur unabsichtlich die Lautstärke für Musik oder Anrufe herunter regle, gibt es keine Möglichkeit diese wieder heraus zu regeln. Apple hat mir vorgeschlagen das Gerät einzusenden und in 10 Tagen zurück zu schicken. Sie würden es sogar abholen. Alternativ darf ich an einem Tag von Apples Wahl zu einem Laden gehen und dort mit einem Techniker reden. Allerdings nur um 10 Uhr morgens. Klar, „wer arbeitet denn noch, wenn er sich ein iPhone für 1220 kaufen kann“, ist wohl die Logik. Ich bin maßlos von Apple enttäuscht.  Nur gut, dass ich bei Amazon bestellt habe: erhalte in 2 Tagen ein Ersatzgerät und muss dann lediglich nochmal alles umziehen, habe aber immer ein Gerät zur Verfügung."
iPhone XS,64GB,Gold,Jessica,5,Apple iphone XS,2019-03-05,"trotz den Rezensionen es sei eine Fälschung, ein anderes Handy etc habe ich es bestellt da es 100€ günstiger war als direkt bei Apple.Bei mir kam das Original Iphone XS in gold an, wie bestellt. Original verpackt sowie mit Original Zubehör.Hatte vorher das Iphone 6 und kann es daher nur weiterempfehlen, von der Bildqualität, der Auflösung natürlich der größere Speicherplatz....Es sollte aber gut überlegt sein für diesen Preis und ich hoffe es hält so lange wie mein altes...."
iPhone XS,256GB,Silber,Bianchi,3,Verzichtbar im Vergleich zu 6S,2018-11-21,"Der Wegfall des HomeButton ist positiv. Der Glasrücken gefällt mir nicht und ich denke, er trägt zu stark auf. Mit dem neuen Betriebssystem 12.1 sind einige wichtige APPs nicht mehr verwendbar. Der Sprung von 64 auf 256 GB ist zu groß und mir unverständlich. Die Übertragung der Daten von 6S auf XS wird als Rätsel mitgeliefert, was ich als pure Arroganz empfinde. Eine Rechtfertigung für den hohen Preis kann ich nicht erkennen."
iPhone XS,256GB,Silber,Malabulaba,1,Maßlos überbewertetes Produkt mit vielen Nachteilen,2019-01-04,"Für iPhone Neukunden und Umsteiger von Android zu Apple mit vielen eigenen Dateien ist IOS nicht brauchbar.Der Umzug von Android ist komplex und schwierig. Die von Apple bei Android im Google Playstore angebotene App ""move to ios"" bereitet oft Probleme und tut nicht was sie soll. Bei mir hat es trotz aktuellem Google Pixel-Phone mit Android 9 überhaupt nicht funktioniert. Auch der im Playstore von manchen Nutzern angebrachte Tipp in den Flugzeugmodus zu wechseln hat nichts gebracht. Die App wird bei Android nicht gepflegt und aktualisiert, letztes Update war von Apple im März 2016, dementsprechend schlecht mit nur 2,9 Sternen wird die App auch bewertet.Dateisystem:Umsteiger mit einer eigenen umfangreichen Dateisammlung von Bildern, Videos und Musik kann ich von Apple nur abraten. Ich habe z.B. über 7200 Bilder, sortiert in über 100 Ordnern. Beim übertragen auf das iPhone ist es nicht möglich, einzelne eigene Ordner zu kopieren, stattdessen wird von iTunes alles in einem einzigen Ordner zusammen gewürfelt, es lassen sich im iPhone lediglich Verknüpfungen von Fotos erstellen. Ordner lassen sich, wenn überhaupt, nur manuell und einzeln Ordner für Ordner mit viel Zeitaufwand und auch nur durch zusätzliche Software übertragen, mit iTunes ist das generell nicht möglich. Bei Videos und Musik ist die Problematik genauso. Des weiteren lassen sich Bilder, Videos usw. sich nicht in einer eigenen gewünschten Reihenfolge z.B. nach Namen oder Größe auf dem iPhone sortieren. Nachträgliche Bearbeitungen von eigenen kopierten Fotos oder Videos, Namen ändern, oder löschen, ist am iPhone selbst überhaupt nicht möglich. Dies geht nur am PC/Mac mit iTunes oder alternativer Software. Wenn man später weitere Bilder oder Dateien nachträglich kopieren möchte muss man aufpassen, das die bisherigen nicht wegsynchronisiert werden. Hat man dann alle seine Bilder und Videos am iPhone drauf und möchte zu iCloud wechseln zeigt einem das System an, das die vorhandenen eigenen Fotos nicht in die iCloud übertragen werden können und alles gelöscht wird. Man muss stattdessen seine gesamten Fotos und Videos vom PC/Mac nochmal von vorne in die iCloud übertragen, von dort kommt das ganze dann auf das iPhone, eine andere Möglichkeit gibt es nicht! Wer bei den Leuten von Apple denkt sich so einen Mist aus?!Bei iCloud sind übrigens nur magere 5 GB gratis, wer mehr will oder braucht muss zahlen.Browser:Beim Safari-Browser (auch bei Chrome & Firefox!) ist es generell nicht möglich, die Ansicht bzw. die Schriftgröße bei Texten im Display zu ändern, weil Apple das im Browser nicht zulässt. Sicher kann man mit den Finger zoomen, nur ist der Text dann am Rand abgeschnitten und nur durch ewiges hin- und herschieben zu lesen. Es gibt zwar einen speziellen ""Lesemodus"" den man aber umständlich aktivieren muss und der nur bei bestimmten Seiten und nicht generell funktioniert. Für Menschen mit weniger guten Augen so nicht brauchbar!Bedienung:Das Bedienkonzept ist insgesamt nicht durchdacht und wenig ausgereift.Die Steuerung mit der ""Seitentaste"" wird selbst von Apple-Mitgründer Steve Wozniak kritisiert.1x, 2x, 3x mal drücken, kurz drücken, lang drücken, in Kombination zusätzlich mit den Lautstärke-Tasten, je nach Modus sogar weitere oder andere Funktionen, wer soll da noch durchblicken?Die Steuerung generell ohne Home-Button, Navigation ausschließlich durch Gesten, mit normalen oder festen Druck auf das Display, verkomplizieren die Bedienung zusätzlich.Soll das tatsächlich innovativ sein?An der linken Seite gibt es einen kleinen Schieber mit dem man das iPhone stumm schalten kann.Erkennbar ist das nach Aktivierung nur an einer klitzekleinen roten Markierung an diesem Schalter.Es gibt keinerlei visuelle Hinweise im Display, falls vergessen wird, die Töne wieder einzuschalten.Seitdem allerersten iPhone hält es Apple nicht für nötig, eine kleine LED einzubauen, die einen zum Beispiel über neue Nachrichten informiert. Stattdessen kann man die Blitz-LED auf der Rückseite aktivieren. Nützt nur nix, wenn das Telefon mit dem Display nach oben auf dem Tisch liegt!Garantie/Gewährleistung:Das iPhone XS ist zwar wirklich hochwertig und sehr gut verarbeitet, aber durch das viele Glas sehr bruchempfindlich.Apple gibt auf seine Produkte generell nur 12 Monate Herstellergarantie (Apple-Care), angesichts der Preispolitik eigentlich fast schon unverschämt. Ab dem 13. Monat hat man nur noch die gesetzliche Gewährleistung und muss nachweisen können, das ein evtl. auftretender Mangel bereits von Anfang an vorhanden war, was praktisch fast unmöglich ist.Wer volle 24 Monate Herstellergarantie inklusive zweimaligen Austausch und telefonischer Hilfe möchte muss tief in die Tasche greifen und den Apple-Care+ Versicherungsschutz innerhalb von 60 Tagen nach dem Kauf buchen.Kosten: 229,00 EuroZusätzlich je 29 Euro für Beschädigungen am Display, oder 99 Euro für jeden anderen Schaden.Fazit:Ich habe mein iPhone aus den oben genannten Gründen wieder zurück gegeben und meinen Ausflug in die Apple-Welt beendet.Meine Bewertung von einem Stern bezieht sich ausschließlich auf die oben angegebenen Kritikpunkte.Anmerkung:Sachliche Kommentare bin ich gerne bereit zu beantworten, aber bitte keine Grundsatzdiskussionen nach dem Motto ""Android oder Apple "" und keine Fanboys die Apple einfach weil es Apple ist in den Himmel loben und mit Kritik nicht umgehen können! Auch auf Kommentare wie ""war bereits vor dem Kauf bekannt"" (z.B. keine separate LED, Garantiebedingungen usw.) werde ich nicht reagieren, weil ich diese Dinge für relevant halte. Im übrigen gibt es mit Sicherheit Interessenten und Kunden, die das eine oder andere vielleicht noch nicht wussten.Ich hoffe das ich mit meiner Rezension etwas aufklären und bei einer Kaufentscheidung behilflich sein konnte."
iPhone XS,256GB,Gold,Junica Talukder ,4,Apples teuerstes spielzeug,2019-01-04,"An sich war die Bestellung und der Versand absolut klasse. Punktabzug gilt eher Apple, da der Preis für das neue Modell absolut unfassbar ist ... aber wenn Leute das dann Kaufen (und da bekenne oh mich ja schuldig), kommt es denen eben zugute. An sich bin ich begeistert von Kamera, Bildschirm und dem üblichen Apple Design (sowohl innerlich als auch äußerlich.) ich bin und bleibe trotz des Preises Apple Bekenner"
iPhone XS,64GB,Gold,Ghosty,4,Apple entsprechend qualitätiv hochwertig aber eben auch teuer.,2019-05-10,Bin sehr zufrieden. Bildqualität ist hervorragend und 'die Haptik einfach gut. Schönes Handy. Nur der Preis könnte niedriger sein
iPhone XS,64GB,Space Grau,Tina 53,5,I Phone Qualität wie erwartet,2018-12-06,"Wie erwartet, ein tolles Gerät. Einfach zu konfigurieren. Wurde  sehr viel schneller geliefert als erwartet."
iPhone XS,64GB,Space Grau,Timo,5,Top iPhone,2019-06-20,"Tolles iPhone preis natürlich zu hoch.Akku ist ok man kommt über den Tag, alles andere perfekt :)"
iPhone XS,256GB,Silber,Robert,5,Perfektes Smartphone .,2019-01-05,Wieder ein Wunderwerk von Apple.Kann mir fast nicht mehr Vorstellen!was man besser machen kann.
iPhone XS,256GB,Space Grau,Doc Sandman,5,Sehr zfrieden,2019-02-26,"Schnelle Lieferung, Originalverpackung, gute Qualität, nichts zu beanstanden. Bezgl. des iPhones an sich verweise ich auf die vielen Tests im Netz."
iPhone XS,256GB,Space Grau,Jürgen Oberberger,5,Qualität,2019-03-30,Artikel wie beschrieben
iPhone XS,64GB,Gold,Kai Deichmann,5,Good,2019-03-13,"Sehr gut, wenn Sie einige Geschenke schicken können, einfach gut,"
iPhone XS,256GB,Space Grau,Stephan,5,Apple iPhone XS,2018-12-05,Top ProduktTop PreisKann ich nür weiter entfehlen
iPhone XS,64GB,Space Grau,Tobias,5,Top,2019-02-03,"Seriös , schnell , Apple halt"
iPhone XS,256GB,Space Grau,Amazon Kunde,5,Super Qualität,2019-02-02,Einfach klasse das Handy.
iPhone XS,64GB,Space Grau,Marek M,5,i phone XS,2018-12-03,Super Gerät
iPhone XS,256GB,Space Grau,Tmzl,4,Schickes Gerät,2018-10-27,"IPhone ist Ansicht ein gutes Gerät, aber da ich lange Zeit Android Gerät hatte, und meine Apps die ich nutze, nicht bei IOS zu finden war, und ohne diese Apps ist ein Smartphone für mich nicht nützlich.Was mich noch gestört hat ist das, wenn Apps runtergeladen werden, man jedesmal Powerknopf doppel drücken muss, bei einem modernen Gerät, dass alles touchbar ist."
iPhone XS,64GB,Space Grau,Alex,3,Lieber beim 8er bleiben..,2019-05-17,"Im großen und ganzen kann ich das XS nicht empfehlen. Fand persönlich das 8er angenehmer zu bedienen bzw. in der Hand. Sogar die Kamera fand generell besser außer dass die kein Bokeh hatte aufgrund von einer Kameralinse. Wobei das XR auch mit einer schafft. Face ID überhaupt nicht meins. Wem es gefällt ok. Mit Finger finde ich es viel angenehmer. Vom Preis brauch man erst garnicht anfangen. Mal schauen was Apple im September wieder raus haut. Solange bleibt das IPhone SE als 2. Gerät und das Huawei P30.  2,5 bis 3 Sterne mehr aber auch nicht."
iPhone XS,256GB,Space Grau,Kunde Arno,5,Schön und gut,2018-12-10,"Habe mich trotz des Preises für das silberne XS mit 256 GB entschieden und es nicht bereut. Komme von Android und kann eigentlich nur Verbesserungen feststellen. Der Empfang ist, auch in ländlichen Regionen, ohne Beanstandungen. Merkwürdigerweise ist dieser, obwohl man Anfangs gegenteiliges hörte, sogar besser, als mit meinem Galaxy. Der Akku hält bei mir volle zwei Tage durch. Kamera ist über jeden Zweifel erhaben und mit den Profi-IOS-Apps lässt sich diese noch weiter aufrüsten, so dass auch lange Low-light-Aufnahmen a la Mate 20 Pro möglich sind. Eine gute Investition, die hoffentlich auf Grund der längeren Updates von Apple auch nachhaltig ist."
iPhone XS,256GB,Silber,ML,1,Neue iPhone defekt - Probleme beim Akku laden,2019-04-07,"Premium Preis - Premium Produkt?Leider nein.Mein neues iPhone XS 256GB, frisch ausgepackt, lädt den Akku nur sporadisch. Der Lightning Anschluss muss häufig mehrmals rein und rausgesteckt werden, es ist reine Glückssache. Über Nacht wurde der Akku z.B. nur ca zur Hälfte geladen und dann wurde die Akkuladung bei eingestecktem Lightning Ladegerät unterbrochen. Bei erneutem raus und reinstecken ging es dann weiter. Bei einem Smartphone jenseits der 1000€ eine Zumutung. Ich war mit dem Gerät beim Apple Händler vor Ort, dort wurde das Problem ebenfalls erkannt. Es wurden vor Ort Software-Updates durchgeführt, Smartphone zurückgesetzt, neu gestartet - nichts hilft. Es wurde angeboten das 2 Tage alte iPhone zur Reparatur einzuschicken - das habe ich abgelehnt und vom Widerrufsrechts Gebrauch gemacht. Nach kurzem googeln scheint das leider kein Einzelfall zu sein."
iPhone XS,64GB,Space Grau,Deko,1,Schlechte Endkontrolle. Preis/Leistung - nicht akzeptabel,2019-01-31,"Für über 1000€ so schlechte Displays. Ich habe zwei Xs gekauft. Eins ist  gut und das zweite hat deutlichen Rotstich oben und auf rechter Seite. Das ist sehr schlecht für so viel Geld. Umtauschen ist nicht mein Ding. Rechte Seite hat Spalte zwischen Display und Gehäuse, die man nicht nur sieht, sondern die Kante ist deswegen auch scharf. Das Gerät ist schnell, flussig und gut, aber für so viel Geld so schlechte Endkontrolle... Nein, ich bin nicht zufrieden! Nur ein Stern wegen viel zu hohem Preis und schlechter Endkontrolle.Heute habe ich noch gemerkt, dass sich die Powertaste nur oben drucken lässt und unten klemmt sie total. Ein Gerät und gleich drei Macken."
iPhone XS,64GB,Space Grau,tm,2,Face ID is a terrible alternative,2019-05-28,"iPhone stepped back in technological evolution with removal of Touch ID. The alternative we have been provided with, Face ID, is less secure and more temperamental. Especially, when you are not in an ideal situation facing it.There are plenty of occasions when one needs to unlock ones phones without having to face it....Fail...."
iPhone XS,256GB,Gold,bossliala,5,Iphone XS,2018-10-07,Super gelaufen jeder Zeit wieder macht weiter so.
iPhone XS,256GB,Silber,Amazon Kunde,5,Wow,2019-01-04,"Wow Wow Wow. Ich denke ich muss tu diesem grandiosen Telefon nicht viel sagen. Natürlich ist der Preis sehr hoch, wird er diesem Gerät gerecht? JA! Denn alles läuft, im Vergleich zu meinem alten Galaxy S9 super flüssig! Auch die Kamera ist der Wahnsinn! Akkulaufzeit für mich ausreichend. Sehr zufrieden!"
iPhone XS,256GB,Space Grau,Confuse,5,Das Beste seit 7 Monaten,2019-06-03,Apple Qualität haltPreis ist zu hoch aber dafür bekommt man auch nirgendwo etwas besseres
iPhone XS,64GB,Space Grau,Kunde,5,Super iPhone,2019-01-09,Ein iPhone kauft man bei Apple oder beim Provider mit Mobilfunkvertrag!
iPhone XS,64GB,Space Grau,Privatkunde,5,schnelles und zuverlässiges Handy,2019-01-04,"Bestes Smartphone, welches momentan auf dem Markt ist."
iPhone XS,256GB,Gold,Pseudonym,5,iPhone X zum XS,2018-10-12,"Wo sind die schlechten Bewertungen? 😂 Android‘er?Jetzt zum Thema wechsel X aufs XS, Bin gewechselt weil das X noch Geld bringt. Und ich nur paar Euros investiere und nen neues Gerät bekomme. Desweiteren benötigte ich mehr GB Speicher!Neuerungen: Akku is fast gleich geblieben (durch Prozessor a12)“ähnlich wie X“ Kamera besser (SmartHDR), Bokeh-Effekt, Geänderter LED Blitz, besseres Drahtloses laden, Dual eSIM, IP68 Wasserdicht, Schnellstes Smartphone am Markt, Face ID geht schneller besser, Stereo Video/Audio,breiteres Stereoeffekt, LTE Cat 18 mit bis zu 1.200 MBit.Sichtbare Unterschiede X zum XS sind die neuen Lautsprecher (unten) sowie die neuen Antennenstreifen ganz oben und ganz unten!Damit wieder up to Date 😀 wer 1 Stern ⭐️ gibt der Lügt!!!"
iPhone XS,64GB,Space Grau,Christian Christ,5,Top Kamera,2018-12-16,Hammer geile Bilder
iPhone XS,64GB,Gold,Daniel,5,Beste Apple 💪💪💪💪,2018-11-07,Einfach nur traumhaft Apple und ich bin richtig zufrieden damit und habe eine Vertrag zahle weniger und ich finde Apple besser weil läuft flüssig und die Kamera ist top 💪💪💪💪💪
iPhone XS,256GB,Gold,Ruslan,4,ok,2019-07-03,ok
iPhone XS,256GB,Space Grau,Freerider,5,Original IPhone zu einem fairen Preis!,2019-03-03,"Das neuste IPhone zu einem genialen Preis! Die Lieferung war super schnell und unproblematisch. Angekommen ist ein Original-IPhone für den deutschen Markt... der Verkauf und Versand erfolgte direkt über Amazon, kann den negativen Rezessionen also nicht zustimmen und habe eher das Gefühl, dass es sich dabei um mögliche Fakes handelt.Also alles super. Das Handy funktioniert einwandfrei, macht absolut epische Bilder und lohnt sich sich für den Preis... auch, wenn ich anfangs ein wenig skeptisch war 😃 ... ich kann’s nur weiterempfehlen!"
iPhone XS,256GB,Space Grau,Jay Jay,1,Falsche Versprechungen!,2019-07-11,Apple bewirbt das iPhone XS mit einer IP68 Zertifizierung. Übernimmt aber keine Garantie dafür. Das ist in meinen Augen Betrug!
iPhone XS,64GB,Space Grau,Johannes W.,5,Ein bisschen verrückt muss man schon sein,2019-01-04,"Der Titel sagt alles. Wer soviel Geld für ein Handy ausgibt muss wissen, was er daran hat.Ich tue das. Das iPhone Xs fügt sich, wie schon alle anderen iPhones vorher, perfekt in meine Apple Infrastruktur und alleine schon dafür liebe ich es. Das Gerät ist perfekt verarbeitet, rasend schnell, ausdauernd und bietet mit dieser Kamera eine wahnsinnige Bildqualität. All diese Faktoren in Kombination mit der Wertstabilität die Apple Prdukte liefern war es für mich Grund genug.Wer sich an diesen Dingen erfreuen kann, wird mit dem Gerät viel Spaß haben. Alle anderen, die sich von reinen Leistungsangaben der Androiden beeindrucken lassen, rate ich vom Kauf ab.Falls euch meine ehrliche Rezension geholfen hat, würde ich mich über ein ""Nützlich"" freuen!"
iPhone XS,64GB,Silber,Amazon Customer,5,Apple - the name says it all,2019-07-13,The best of iphones !
