phone_name	size	color	username	star	title	date	review
iPhone XR	128GB	Bianco	eva ionni	5	telefono perfetto	2018-12-12	sono sempre stata una fan apple e devo dire che questo xr è fantastico e lo consiglio e ha un costo tutto sommato accettabile
iPhone XR	64GB	Rosso	Maribel	5	Costo poco	2019-07-11	Molto bello
iPhone XR	128GB	Bianco	Fiorenzo	5	come rapporto prezzo prestazioni è il miglior iPhone 2018	2019-07-13	"ora non mi metto a fare una recensione completa, che ce ne sono a iosa in giro... voglio solo evidenziare cosa mi ha colpito di questo iPhone:- la qualità dello schermo LCD di nuova generazione, il Liquid Retina- l'eccezionale autonomia della batteria, la più ""lunga"" di sempre per un iPhone (merito anche dello schermo)- e la fotocamera pure non è mica male... ha una sola ottica ma è più grande... certo iPhone XS Max e alcuni Android di ultima generazione fanno di meglio, però si difende bene...e tutto sommato questo FaceID non va male... sinceramente credevo peggio..."
iPhone XR	64GB	Bianco	Max	5	Ineccepibile	2019-07-04	Davvero un eccellente telefono
iPhone XR	128GB	Blu	Gaetano U.	5	Consiglio a tutti	2019-07-04	"iPhone bellissimo, arrivato prima, risparmi qualcosa super affidabile"
iPhone XR	128GB	Bianco	Cliente Amazon	4	4 stelle	2019-07-06	4 stelle
iPhone XR	64GB	Nero	Stefano Zecca	5	Super Amazon	2019-07-05	Prodotto eccellente consegna immediata prezzo super competitivo
iPhone XR	128GB	Nero	fabio	4	"Nulla da dire, è apple!"	2019-07-07	"Nulla da dire sulla qualità, è un iPhone! Il problema della batteria rimane uno dei punti deboli di Apple, ma con iPhone XR abbiamo fatto un enorme passo avanti.Come dimensioni, rimane un po’ grande e non si arriva con una sola mano dall’altra parte alta dello schermo, ma questo lo sappiamo già dal momento dell’acquisto."
iPhone XR	128GB	Rosso	Marco	3	"Ottimo, peccato per il microfono"	2019-07-12	"Ottimo telefono per funzionalità e prestazioni, purtroppo quello ricevuto da Warehouse come nuovo in realtà aveva un difetto al microfono principale che ci ha obbligato a restituirlo. Ol difetto sembra abbastanza comune parlando in giro e sul web, quindi consiglio di fare dei test confrontando timbro, chiarezza e tono di voce quando si usa il microfono superiore (vivavoce) e quello in basso (modalità standard). Il nostro campione rendeva la comunicazione di difficile comprensione se non utilizzando il vivavoce. Per il resto perfetto, fluido e comodo"
iPhone XR	64GB	Bianco	Lorenzo95	5	Ottimo prodotto	2019-06-21	"È un fantastico telefono ... Apple sempre il n1 batteria lunghissima, fotocamera eccezionale e prestazioni del telefono ottimali"
iPhone XR	64GB	Bianco	Eli	5	Perfecto	2019-07-13	Todo muy bien
iPhone XR	128GB	Rosso	Luca.ninci	5	Xr	2019-07-07	Perfetto
iPhone XR	128GB	Bianco	Luigi	5	Ottimo prodotto	2019-07-05	Si tratta di un telefono top di gamma e come tale si comporta. Il prezzo è notoriamente alto e ne limita la diffusione e anche il giudizio finale.
iPhone XR	64GB	Bianco	Cliente Amazon	5	Bene	2019-07-15	Tutto bene
iPhone XR	64GB	Bianco	Roberto Paolo Belli	5	Iphone	2019-07-10	Tutto ok
iPhone X	64GB	Argento	Massimo e Katia	5	"Iphone X o Iphone Xr, quale scegliere?"	2018-12-16	"Con l’uscita dei nuovi Iphone e soprattutto del Xr, Apple ha eliminato dal listino il X, non tanto perché obsoleto, ma proprio per evitare che i due smartphone si potessero sovrapporre nella scelta degli utenti e per non vedere le vendite del nuovo nato sminuite dal suo predecessore. Quindi è più che lecito chiedersi quale convenga acquistare, vediamo se riesco a togliervi qualche dubbio in merito.Partiamo con le differenze. Anzi no. Voglio subito togliermi il pensiero. “Il notch”. L’odiosa tacchetta nera è, purtroppo dico io, presente su entrambi. Dai, ora passino tutte le menate su sensori, puntini proiettati, riconoscimento del volto, che per inciso funzionano a meraviglia, ma sta banda è sempre in mezzo alle scatole! Vuoi controllare la percentuale di batteria, o se il Bluetooth è acceso, o il nome dell’operatore, ecc? Devi tirare costantemente giù il menu a tendina. Fammi capire, processori che neanche alla Nasa per velocizzare l’uso di qualche decimo di secondo e poi mi tocca fare su e giù come con una tapparella anche solo per vedere quanta carica mi rimane? Per non parlare del meraviglioso effetto che fa nei video, nelle foto e nei giochi. Vuoi mettere l’effetto di un bel filmino delle vacanze con una strisciolina nera? Ma come abbiamo fatto senza fin’ora mi chiedo. Posso capire le esigenze tecniche, ma nell’uso quotidiano fa ribrezzo. Bene...ora che ho stalkerato il notch e mi sono tolto un peso, passiamo realmente alle differenze tra i due terminali in oggetto.-Le dimensioni e la qualità dello schermo. X ha un 5,8 oled che supporta l’hdr e il Xr un 6,1 lcd.Vince il X per la qualità. Contrasto più elevato e maggiore densità di pixel, non che il “liquid Retina lcd” del Xr sia brutto, anzi, va più che bene per la maggior parte di noi, è nitido e si vede bene in qualsiasi condizione di luce. È solo che l’oled fa tutto questo un po’ meglio. Vince il Xr sulle dimensioni. A chi piace il display grande, non dovrebbe avere dubbi.-Il 3d Touch. C’è sul X ma non sul Xr. Non vi tirerò un pippone sull’uso di questa feature, vi posso solo dire che si vive bene anche senza. Tanto basta però a far vincere il X.-Uso ad una sola mano e portabilità. Che ve lo dico a fare...comunque il Xr è un buon compromesso e non eccessivamente scomodo.-Batteria. Qui vince a mani basse il Xr. Vuoi per dimensioni, vuoi che l’lcd ciuccia meno, fatto sta che ci arrivate a fine giornata tranquillamente. Un bel plus per molti.Ricarica wireless per entrambi, anche se la trovo scomoda in quanto non rende utilizzabile lo smartphone salvo contorsionismi e usura maggiormente la batteria rispetto al cavo a lungo andare. Può essere utile nei viaggi oltreoceano dove questo standard è diffuso in moltissimi luoghi, dagli aereoporti aglli Starbucks.-Costo. Con l’uscita dal listino e offerte varie i prezzi si equivalgono. Pareggio a reti inviolate. Comunque cari, la melina si paga...-Processore. Il premio va al Xr. È leggermente più veloce, circa il 15%. Ce ne accorgeremo nel quotidiano? Difficilmente. Il X risulta sempre molto fluido e risponde bene in tutte le situazioni.-Peso. Venti grammi in meno per il X, lo so, fa ridere solo a dirlo. Bisogna avere il burro al posto del braccio per farne una discriminante. Anche se voleste tirarlo in testa a qualcuno non se ne accorgerebbe.-Materiali. Anche questa fa abbastanza ridere. Comunque quelli del X sono più “nobili”, acciaio contro alluminio. Come se poi non li infilassimo in improbabili custodie o passassimo tutto il giorno a palparli. Comunque a “nudo” il primo è più resistente ai graffi. Tutto qui.-Aggiornamenti software. Per questioni anagrafiche il Xr è in vantaggio, se è vostra intenzione tenerlo per molto tempo è una variabile da considerare, essendo nato ad un anno di distanza dovrebbe avere sulla carta anche un anno in più di aggiornamenti.-Colori. Nero e bianco per l’X, nero, bianco, blu, giallo, corallo e rosso per il Xr. Se dovete abbinarlo al colore della tappezzeria vince quest’ultimo.-Face Id. Veloce e impeccabile su entrambi. Sul Xr è migliorato in velocità e precisione. Ma funziona a prescindere benissimo.-Resistenza all’acqua. Certificazione IP67, quindi sono resistenti a immersioni di 1 metro fino a 30 minuti. Pareggio.-Ricarica rapida. Altro pareggio con cavo e alimentatore venduti a parte.-Ram. Tre gigabyte per tutti e due. E si vive tranquilli.-Fotocamera. Una sola camera per iPhone XR, due fotocamere di cui uno zoom per iPhone X. iPhone XR conta sul software e il processore immagine per fare alcune delle cose che iPhone X fa con l’ottica, normalmente è da preferire quest’ultima soluzione. Hanno tutti e due un sensore da 12 MP, stabilizzazione ottica dell’immagine video, entrambi registrano video 4K fino a 60 fps, ed entrambi consentono slow motion fino a 240 fps. La camera frontale è identica tra i due terminali, anche se su XR può registrare video 1080p a 60 fps. A vantaggio di iPhone XR, oltre che il controllo di profondità, la presenza di Smart HDR, che sfrutta diverse tecnologie per dare alle foto più punti di luce e zone d’ombra dettagliate. In soldoni, comunque, nello “scatto normale” o nel selfie selvaggio, non ci accorgeremo di particolari differenze ed entrambe le soluzioni non deludono. Parlo da utente base, non certo da fotografo professionista, giusto precisare. Nella fotografia ciascuno dei due ha punti di forza e di debolezza che si bilanciano rispetto al concorrente. Per me anche in questo campo è un pareggio.Ma veniamo, finalmente direte voi, alle conclusioni. Se volete uno schermo con maggiore diagonale e durata batteria andate sul nuovo nato di casa Apple, se qualità dello schermo e portabilità sono importanti per voi, l’Iphone del decimo anniversario ha ancora molto da dire. Già...perché nonostante la simil Divina Commedia che vi ho propinato, le differenze non sono molte, come ho già detto prima, i volponi della Apple non avrebbero tolto il X da listino altrimenti...Scegliete secondo le vostre esigenze e perché no, soprattutto in base alle offerte che trovate nei vari negozi.Spero di essere stato utile, rimango a vostra disposizione per ogni altra domanda."
iPhone X	64GB	Grigio Siderale	🇮🇹 Schälflj 🇮🇹	4	"iPhone X oppure iPhone XR ? Le sensazioni d'uso dopo il primo mese, ma per me è ancora iPhone X"	2019-01-21	"Come possessori del datato, seppur sempre valido iPhone 6s, in famiglia abbiamo deciso di aggiornarci ed approfittando del fatto che finalmente Amazon vende direttamente iPhone, abbiamo acquistato un iPhone X ed anche un XR (vedere altra mia recensione) oramai allineati spesso sul prezzo di vendita sotto gli 800 euro (dicembre 2018).Tralasciando le caratteristiche tecniche che oramai si trovano facilmente in rete, mi soffermo sulle sensazioni d'uso dopo circa un mese.L'iPhone X arriva nella sua classica confezione originale Apple, con all'interno la CUFFIA con innesto ligthning, l'ADATTATORE per cuffie non ligthning (ovvero un accessorio che commercialmente vale 10 euro ma che purtroppo nel XR Apple non fornisce) ed il solito caricabatterie; se vogliamo un caricabatterie veloce o lo abbiamo già o dobbiamo acquistarlo.Se abbiamo già un iPhone la CONFIGURAZIONE del nuovo dispositivo sarà veloce ed in realmente pochi minuti avremo il nostro iPhone X operativo.Rispetto alle generazioni precedenti ma anche rispetto XR, la mia sensazione è che l'iPhone X esteticamente abbia qualcosa in più, quanto meno nei materiali utilizzati ed in alcune rifiniture, ovvio che se poi lo copriamo con una cover non trasparente, il design lo andremo a mimetizzare.In quanto alle DIMENSIONI, quelle dell'IPhone X le trovo le più corrette ed equilibrate; leggermente più grande del 6s/7/8 ma con uno schermo assai più ampio di 5.8"", ma senza raggiungere i 6.1"" del XR che, a causa della maggiore larghezza e spessore delle cornici è ai limiti della comfort d'uso con una mano, quello che invece è consentito con questo iPhone X.Lo SCHERMO OLED del X è ancora oggi un ottimo display superiore a quello del XR, sebbene confrontandolo a volte con quello LCD in certe circostanze ho apprezzato quasi di più quello del modello ""economico"" 2018, quanto meno nella tonalità dei bianchi. I tecnici Apple in questo hanno fatto un gran lavoro per i modelli 2018.Il PESO del iPhone X è ancora contenuto ed anche se ci aggiungiamo una cover, resteremo sempre una ventina di grammi in meno rispetto al XR; può sembrare poco, ma se sommiamo il minor peso alle dimensioni più contenute dell'X, trovo ASSAI più comfortevole telefonare ed utilizzare quotidianamente con una sola mano l'iPhone X rispetto al XR.Per quanto riguarda la FLUIDITA' D'USO, nonostante il processore dell'iPhone X sia più anziano di un anno e leggermente meno potente di quello del XR, posso garantire che i due telefoni se la giocano quasi alla pari.L'AUDIO del X (ma anche del XR) in telefonata ed anche per filmati è più che buono, come anche il segnale telefonico 4G ed anche quello WiFi. Senza particolari problemi il passaggio veloce da WiFi a 4G, quanto meno sotto rete Vodafone.Il FACE ID non perde un colpo, in ogni condizione di luce, anche bassa e quasi in ogni situazione. Non ho notato particolari differenze con iPhone XR. E' sufficiente registrare due volte il proprio volto come chiede il telefono in fase di configurazione iniziale e ci dimenticheremo nel passato il tasto fisico.Per ciò che riguarda la FOTOCAMERA, premetto che sono un appassionato di fotografia e preferisco di molto scattare con le mie Reflex Nikon sulle quali posso cambiare obiettivo secondo necessità, ma la fotocamera presente sull'iPhone X se la cava comunque bene; sebbene in questo sul XR pur avendo una unica fotocamera, sono riusciti grazie anche al nuovo HDR SMART ed al processore aggiornato, a guadagnare maggiori dettagli e luminosità, soprattutto in scarse condizioni di luce.Sul'iPhone X non ho rilevato gli stessi sgradevoli difetti di LENS FLARE, ovvero fastidiosi riflessi in presenza di luci artificiali; non ho sinceramente capito se si tratti di un difetto del XR che ho ricevuto io, oppure sia lo standard della fotocamera del modello 2018,Con la BATTERIA dell'iPhone X, se non stressiamo eccessivamente il telefono dovremmo arrivare a sera tardi senza troppi problemi; in questo invece l'XR riesce a garantire una piccola autonomia in più forse di un paio di ore, ma ritengo perché semplicemente ha la batteria più grande ed uno schermo Lcd che chiede meno energia.Valutando perciò i vari pro e contro, al momento non posso che promuovere l'IPHONE X come un dispositivo che personalmente trovo ancora PIU' EQUILIBRATO e più COMFORTEVOLE e MANEGGEVOLE, soprattutto a parità di prezzo con il più recente XR. Forse perché l'XR pur essendo migliorato come processore e fotocamera, per un utilizzo quotidiano trovo comunque troppo grande e pesante ed anche perché confrontandoli in tempo reale non ho trovato tutte queste differenze tali da privilegiare l'iPhone XR. Altra questione sarebbe se scegliessimo l'iPhone XS, ma in questo caso i costi lieviterebbero più che sensibilmente.Queste sono solo ovviamente mie considerazioni ed altre persone potrebbero trovare nell'XR quel plus per apprezzarlo e promuoverlo più del X.In quanto alla spedizione dell'iPhone X, anche in questa circostanza è stata puntuale grazie al servizio Prime di Amazon.Spero che questa mia recensione possa essere di aiuto ad altre persone interessate alla scelta di acquisto."
iPhone X	256GB	Grigio Siderale	Redecent	5	Perfetto	2018-05-07	"Non c'è molto da recensire.Da cliente affezionato del mondo Apple da oltre 16 anni, che ben conosce imballi e accessori originali, posso solo confermare di aver potuto fare un ottimo affare, acquistando un prodotto assolutamente vergine, con confezione integra e con i particolari incarti originali come lo si fosse acquistato presso qualsiasi Apple Store, risparmiando nel contempo un bel po' di euro.In relazione alla spesa, non mi sono fatto problemi nel scegliere, in fase di ordine, la spedizione Express.Il prodotto è pervenuto in circa 18 ore dalla spedizione.Di sicuro acquisterò nuovamente da questo venditore non appena sarà disponibile in catalogo il prossimo melafonino top gamma."
iPhone X	256GB	Grigio Siderale	Massimo	5	ECCELLENTE ACQUISTO	2018-05-14	"Inizialmente ero un po' titubante, ma mi sono fidato delle recensioni ed ho proceduto con l'acquisto, tutto perfetto e con un notevole risparmio rispetto al listino Apple.Il telefono è arrivato sigillato nella sua confezione originale, nulla da eccepire."
iPhone X	64GB	Argento	Giova500	4	"Il grande inganno del display 5,8""  di iPhone X"	2018-11-28	"È bellissimo come da sempre sono bellissimi tutti gli iPhone, però io provengo da un iPhone 7 e sinceramente non vedo nessuna differenza perché hanno quasi le stesse dimensioni. Insomma, nel mio caso avrei dovuto optare per iPhone XS Max o un 8 plus. Ecco perché considero le dimensioni del display 5,8"" di iPhone X un grande inganno."
iPhone X	64GB	Argento	Ciro	5	Consigliatissimo.	2018-12-05	"Pagato 770, uno smartphone che attualmente non ha niente o quasi da invidare ai rivali o fratelli maggiori. Non mi dilungo troppo perché recensioni in giro ce ne sono a bizzeffe, mi limito a sottolineare che vale la pena puntarci nonostante abbia un anno alle spalle. Questo o xr? Personalmente questo, display di molto superiore e prestazioni paragonabili se non ci si sofferma ai numeri dei benchmark."
iPhone X	64GB	Grigio Siderale	RecensItaly	3	Costoso. Rapporto qualità prezzo discutibile	2018-12-30	"Partendo dal presupposto che l ho comprato io ma il reale utilizzatore è un'altra persona: con 777€ ( offerta Amazon) si può comprare davvero molte più cose e forse più utili e divertenti. Il telefono dalla sua è forse il miglior iPhone mai realizzato, superiore a xr e XS a mio avviso in ogni frangente,ma ripeto, con tutti questi soldi ci potete comprare cose più utili: una lavatrice ottima, due tv da trenta pollici, un pc di fascia medio alta, una lavastoviglie, un frigorifero con macchina per il ghiaccio, un divano a tre posti di buona fattura, una panda Young usata. Insomma comprando questo prodotto prendete un grandissimo telefono ( almeno per nomea) ma con un rapporto qualità prezzo sbilanciatissimo e inflazionato a causa del brand che porta. Consigliato a chi ama le mode, vuole togliersi uno sfizio, ha tanti soldi e vuole fare colpo sulla sua ragazza comprandoglielo. Sconsigliato a chi è disattento o maldestro ( è tutto schermo è facile romperlo)."
iPhone X	64GB	Argento	Sergio	5	iPhone X gradita conferma di Apple	2018-08-19	"Sona passato da un vecchio 4S all'iPhone X. Per me una gradita conferma sui prodotti Apple di cui possiedo anche Tablet e Computer. Lo smartphone appena acquistato e molto bello soprattutto nel display di ottima risoluzione. Ottima anche la fotocamera e le numerose funzionalità che solo iPhone offre, insomma un prodotto unico nel suo genere. Ottimo anche il servizio fornito dal venditore Digitech P che oltre avermi consegnato il prodotto prima del previsto, è stato sempre molto disponibile, gentile e tempestivo a ogni mia richiesta."
iPhone X	256GB	Grigio Siderale	Filippo Azzarri	5	Perfetto	2018-07-31	"Venditore impeccabile, prodotto senza problemi, acquistato e ricevuto nei tempi dichiarati. Ho avuto tutti i modelli apple e quindi conosco benissimo il prodotto, Imbattibile per me. Tutto perfetto. Consiglio questo venditore. Top"
iPhone X	64GB	Grigio Siderale	Cliente Amazon	1	iPhone x	2018-12-29	"Provengo da iPhone 8 PlusL’ audio a volte gracchia, qualche lag ancora c’è.Face ID comodo ma non preciso al 100%.L’ unica cosa buona è la dimensione dello smartphone pur essendo un 5,8 pollici.aggiornamento 19/05/18non so se è un bug ios ma audio in capsula non si sente ma solo in viva voce(capita raramente) , dopo averlo spento ritorna tutto normale.qualche volta sparisce lo sblocco (come in video) quindi impossibile da accedere e bisogna spegnerlo.Altre volte vai ad aprire la chiamata e non lo puoi fare perché sembra bloccato, dopo aver premuto il tasto volume accetta la chiamata. sto cercando di risolvere con assistenza apple ma se non risolvono dovrò fare un reso (molto deluso da questo telefono)Aggiornamento 06/05/19Nonostante abbia aggiornato e formattato il telefono come da consiglio Apple oggi sono ritornati tutti i problemi riscontrati in più blocchi vari.Combio telefono e sistema operativo"
iPhone X	64GB	Grigio Siderale	stefano	5	iPhone x	2018-09-21	"Ottimo telefono,iPhone X offre prestazioni ottime,sia per la comodità che per la velocità del sistema,spedizione velocissima e ben curato nella confezione!"
iPhone X	256GB	Grigio Siderale	Juan	3	Funziona bene ma con molti MA	2018-12-24	"Dopo due anni con Windows Phone 950 XL sono tornato ad IPhone. Un balzo enorme, o forse all’apparenza enorme, rispetto all’iphone 4S che ho usato per 4 anni ma ci sono parecchi ma.L’obsolescenza programmata è uno di questi aspetti insieme al prezzo davvero troppo alto per un device che dovrebbe costare la metà. E non è giustificabile il sovrapprezzo così elevato in base alla memoria interna in un momento in cui i prezzo di ssd e microsd è sceso del 50%. Oltre a funzionalità hardware presenti da anni in altri smartphone che Apple presenta come innovative e uniche nel momento in cui si decide ad implementarli nel proprio device.In ogni caso sono rinato, lato software funziona davvero in modo superbo oltre a tutte le app disponibili che funzionano molto bene e ci sono di ogni aspetto rilevante del quotidiano (banca, posta, e commerce, mail, navigazione, messaggistica, social, ecc). Il resto sono tutte superfetazioni che ha qualsiasi smartphone Android ma quí funzionano nettamente meglio sotto ogni aspetto. L’unico device confrontabile Android è certamente OnePlus 6T, per il quale ero indeciso e dove si ritrovano tutte quelle caratteristiche di ottimizzazione software e app ad un prezzo imbattibile e coerente con l’oggetto che oggi si può definire smartphone.Comprare un iPhone e desiderarlo in modo ossessivo e spasmodico quest anno per poi dire l’anno successivo che non funziona, che ha dei problemi, che è brutto per il solo scopo di comprare il modello successivo, a cui seguirà il medesimo destino fa pensare."
iPhone X	64GB	Grigio Siderale	Rachele	5	ottimo	2019-03-17	"Ho aspettato un pò prima di recensire. Con molta titubanza ho comprato online un cellulare. Arrivato in anticipo, prodotto super incartato e imballato per superare il viaggio. Il prodotto è arrivato intatto. Funziona e non ci sono stati mai problemi. Ho scritto al venditore per la fattura per usufruire della garanzia e non ci sono stati assolutamente problemi. Il telefono è bellissimo. Certo il prezzo potrebbe essere più contenuto, ma essendo prodotto apple non c'è nulla da dire."
iPhone X	64GB	Grigio Siderale	Federico Molinari	5	Un acquisto più che consigliato	2019-01-14	"Comprato in offerta per prendere il posto dell’ormai vetusto iPhone 6. Che dire? La batteria dura praticamente un giorno intero, il Face ID funziona benissimo ed è di una comodità incredibile. Comparto fotografico ottimo, schermo di qualità eccellente, processore e RAM regalano un’ottima velocità d’utilizzo.L’unica pecca è il notevole peso, ma per rapporto qualità prezzo è un acquisto di cui è difficile pentirsi."
iPhone X	64GB	Argento	Federica	5	Perfetto!	2018-11-27	"Confezione completa di tutti i componenti e con l'imballo intatto. Telefono totalmente integro e funzionante. Come indicato dall'opzione Prime, consegna in tempo lampo, il giorno stesso del black friday dopo sole 18 ore dall'ordine."
iPhone X	64GB	Grigio Siderale	Andrea Bavaresco	5	Ottimo	2018-07-17	Perfetto arrivato in tempo e in perfette condizioni
iPhone X	64GB	Grigio Siderale	Dapo	5	Perfetto	2019-01-22	"Preso come regalo. Pagato meno della serie XS a cui non ha niente da invidiare (esternamente identico, funzioni pressoché simili). Molto bello. Venduto e spedito da Amazon, una garanzia assoluta!"
iPhone X	64GB	Argento	celeste	3	è nuovo o ricondizionato?	2019-01-27	"ho comprato questo iphone a 799 euro , tutto bene finchè noto l'audio che gracchia parecchio in alcuni video o canzoni, facendo partire la video camera anteriore l'audio che registra è basso e ovattato. ho chiesto una sostituzione e l'assistenza  clienti è stata molto cordiale. speriamo che l'altro non abbia nessun problema."
iPhone X	64GB	Argento	Paolo Vincenzi	5	Bellissimo oggetto	2019-05-19	"Gran bel telefono, sia per stile che per fattura. Un elegante combinazione di vetro e acciaio che purtroppo lo rendono scivoloso e probabilmente fragile nella caduta. Ottima ricezione. Per le molte specifiche tecniche lo devo ancora conoscere. Soddisfatto."
iPhone X	256GB	Grigio Siderale	Massi	5	iPhone c	2018-04-16	Ottimo smartphone nessun problema per adesso !! Comparto fotografico eccellente .. Qualità costruttiva ed ergonomia buoni .lo consiglio ok .
iPhone X	64GB	Argento	Fabiocima	5	Soddisfatto	2018-12-05	"Tutto secondo le aspettative. Telefono perfettamente in ordine, un po deluso dai tempi di spedizione, 7 giorni per la consegna, senza vedere la tracciabilità. Ma il telefono è ok"
iPhone X	64GB	Grigio Siderale	Lorenzo	5	"Prodotto come da descrizione, spedizione super"	2018-11-15	Arrivato il giorno dopo averlo ordinato. Il prodotto è nuovo in confezione originale Apple e con tutti gli accessori. Pienamente soddisfatto!
iPhone X	64GB	Argento	Cliente Amazon	3	Affidabile per il momento il cell va bene poi si vedrà	2018-12-26	Venditore affidabile però per quanto riguarda la spedizione 🚚 è molto lenta io sono rimasta per troppo tempo senza Cell
iPhone X	256GB	Grigio Siderale	Macniz srl	5	Ha la dimensione giusta x mani piccole dove già un xr è troppo grosso	2019-01-19	"Avevo un 6s è stato un enorme salto di qualità, sono rimasto sorpreso dalla durata della batteria, le prestazioni sono top lo schermo è splendido, non faccio molte foto ma l’impressione è che le faccia ottime"
iPhone X	64GB	Grigio Siderale	elena gatto	5	Più che soddisfatta!	2018-12-02	"Ottimo prodotto, fotocamera perfetta aspetto impeccabile. Arrivato ben imballato nei tempi di consegna. Gentilissimo il venditore. Consiglio pienamente, è sicuramente un gran telefono."
iPhone X	64GB	Grigio Siderale	Steve500	5	"Efficiente, rapido e user-friendly"	2019-05-01	I prodotti Apple sono sempre garanzia di qualità
iPhone X	64GB	Argento	Cliente Amazon	5	Ottimo rapporto qualità prezzo	2019-01-02	"Smartphone fantastico, acquistato ad un prezzo davvero vantaggioso. Venditore davvero professionale, il mio pacco è arrivato entro due giorni lavorativi."
iPhone X	64GB	Grigio Siderale	Cliente Amazon	5	"La qualità si paga, anche troppo."	2019-02-11	"Vi renderete conto giorno dopo giorno che avete tra le mani un oggetto studiato nei minimi particolari per facilitarvi la vita. Non c’è niente da fare, la qualità Apple si vede sia nella costruzione che nell’utilizzo. Ovviamente tutto questo ha un prezzo ed è molto alto!"
iPhone X	64GB	Grigio Siderale	Valentino	5	Perfetto	2019-03-25	Consegna rapida e prodotto conforme alla descrizione. Nulla da dire di negativo. Il prodotto a distanza di 4 mesi funziona perfettamente
iPhone X	64GB	Grigio Siderale	Federico	5	Il mio primo iphone	2019-01-27	"Spedizione arrivata nei tempi previsti, con imballaggio in perfette condizioni.È un iPhone, quindi si commenta da solo e a questo prezzo è un ottimo. Veloce, interfaccia pulita e bella da vedere.Super consigliato"
iPhone X	256GB	Grigio Siderale	Pagnini Daniele	5	Semplicemente iphone	2018-12-31	Il terzo prodotto Apple che acquisto e come gli altri conferma l’alta qualità di questi telefoni.Consegna in meno di 24 ore!Servizio impeccabile!
iPhone X	64GB	Grigio Siderale	Cesare	5	"Ottimo acquisto, Arrivato in 1 Giorno !"	2019-01-18	"Nulla da dire, telefono ottimo, arrivato nuovo mai utilizzato, scatola ed accessori tutti nuovi ed originali. Spedizione Amazon prime ottima, arrivato il giorno dopo, nulla da dire. Ottimo acquisto iPhone X"
iPhone X	256GB	Grigio Siderale	Simone	5	UNA GARANZIA!	2018-03-25	"Ci ho pensato a lungo prima di acquistarlo, poi ho deciso, ho scelto direttamente Amazon come venditore e l’unica cosa che si esprime è che Amazon non è diventata una multinazionale a caso, tutto è stato perfetto, spedito è arrivato dopo 24H dal pagamento. iPhone perfettamente imballato e funzionante, senza problemi, insomma concludo dicendo, diffidate dalle imitazioni Amazon è sinonimo di qualità, sicurezza, garanzia!"
iPhone X	64GB	Argento	Cristina	5	Ottimo acquisto	2019-03-18	Telefono perfetto con un po’ di risparmio
iPhone X	64GB	Grigio Siderale	Federico S.	5	Ottimo	2019-06-14	Esattamente quello che cercavo
iPhone X	256GB	Argento	Carmen	4	Ottimo	2019-01-16	Il prodotto non ha bisogno di molti commenti dato il tipo di brand. Il pacco è arrivato integro e nei tempi. Acquisto sicuro e assistenza garantita.
iPhone X	64GB	Grigio Siderale	Giuseppe75	5	IPhone/X	2019-02-04	"Nulla da dire, pregi/difetti Apple li conosciamo tutti.Prodotto indiscutibile"
iPhone X	64GB	Grigio Siderale	Cliente Amazon	1	Telefono difettoso	2019-02-18	Batteria non funzionante
iPhone X	64GB	Grigio Siderale	Cliente Amazon	5	Una meraviglia	2018-12-03	Nulla dire ... i prodotti apple sono il top... arrivato anche in anticipo...
iPhone X	64GB	Grigio Siderale	Tony	5	Un grande cellulare!	2019-05-30	"Un grande cellulare con qualità Apple.Sono molto soddisfatto.Ha solo un difetto:il prezzo.Per quanto riguarda la spedizione,eccellente come ci ha abituati Amazon."
iPhone X	64GB	Argento	AlisMatiz88	5	La nuova generazione di iPhone	2018-12-03	Chi conosce la gamma iPhone non riesce più a farne a meno..
iPhone X	64GB	Grigio Siderale	Sal C.	5	Bello e funzionale	2018-12-01	"Gran bel smartphone, come tutti i prodotti Apple"
iPhone X	64GB	Grigio Siderale	Luca	3	Risposta servizio clienti	2018-12-26	Tutto ok...solo un breve sollecito per la spedizione ma tutto ok
iPhone X	64GB	Argento	Cecilia Giglio	5	OTTIMO	2019-06-07	"che dire? perfetto. tempistiche, qualità, design. Un po' caro in generale ma si sa...  a questo prezzo sempre meglio che in negozio!"
iPhone X	64GB	Argento	mario di gennaro	5	Miglior Acquisto	2019-03-31	"Prodotto perfettamente funzionante, da acquistare assolutamente"
iPhone X	64GB	Grigio Siderale	Gian Paolo	5	Ottimo	2019-01-23	Ottimo
iPhone X	64GB	Grigio Siderale	Cliente Amazon	4	Ottimo prodotto	2019-01-11	Eccellente
iPhone X	64GB	Grigio Siderale	Sandro	5	iPhone	2019-06-11	"Non c'è molo da dire, X è X...."
iPhone X	64GB	Grigio Siderale	Cliente Amazon	5	MIND BLOWING!!!	2019-03-14	Non c’è bisogno di dare una recensione.
iPhone X	64GB	Grigio Siderale	Cliente Amazon	5	iPhone X	2018-11-29	"Un ottimo prodotto, consiglio l’acquisto a tutti . Stabilità si sistema ed app perfezionate con l’ecosistema"
iPhone X	64GB	Argento	CristianDeve	5	Perfetto!!	2019-02-25	Il prodotto arriva in confezione originale con cavetti presa e cuffie originali. Arrivato con iOS 12 preinstallato.
iPhone X	64GB	Grigio Siderale	Felicia Ciciretti	5	Iphone	2018-12-14	Iphone.. Niente da dire  stupendo ad un buon prezzo
