Unfortunately the product of my order does not correspond to the product ordered. Instead of receiving an iPhone 6S 32GB I got an old iPhone 6 32GB.	0
I waited a week for the iPhone to arrive and I immediately had to send it back because it didn't load. I would have expected amazon to better control the used products as the description says that the product is working properly	0
Purchased less than a month ago, after I could not recharge the phone due to force majeure, this was obviously off due to low battery. Connected to the cable the following day, battery does not give signs of life, it does not charge, and even with the combined buttons you can start the phone. Update: after a month the phone has not been repaired because I have to disable a function. I am informed that I will be returned and then once I reset I will have to send it back for repair. after a few days they insist on replacing the mobile phone or making me a refund, despite insisting that I have work data inside and I have to recover it. I would like to know where the phone is? Amazon disappointment.	0
I bought this phone and the battery stayed at 17% even if I put it in charge for hours. This defect was unpleasant, I requested a refund immediately.	0
The only positive thing about customer service, I took this phone for a gift but it didn't even turn on. Immediately sent back!	0
had audio problems and programs installed. I made it.	0
Poor product	0
Purchased iPhone 6s 16gb and received free upgrade of 32gb version. Thank you for the Christmas gift, the phone stopped working after only 10 days. Contacted Apple support currently the phone is a replacement. However it was pointed out to me that the attached receipt does not contain sufficient elements to guarantee proof of purchase. So being the first year the product is still under Apple's warranty and then goodbye. I tried to write to the seller to request an invoice but nothing ...	0
They made fun of me for 3 weeks telling me that it had been sent, instead of admitting that they no longer had devices available, they suck, seriousness 0, too bad that you can't give 0 stars!	0
Guys but is it new I reconditioned?	0
Reso	0
Sir / Madam, I am very surprised that the iPhone I bought from you lately doesn't work very well. every time I use it, it often gets hot. what you can do about it	0
As you can see from what is written in this same product page, the manufacturer of the object is "" Novae Plus "" and not "" Apple ""! beware of imitations!	0
Contents of the packaging do not match. From the packaging a dealer came out with the brand Archos.	0
please do not buy this is not an iphone!	0
Camera does not produce sound. Version for the Asian market!	0
I actually had almost everything from Apple, ... iPad, iPad Pro, Macbook Air, now MacBook Pro, Apple Watch 2, iPhone 4,5,6,6s, now 7 and was always thrilled with the reliability and quality .But with this iPhone XS 256GB I'm out. This super mega-sharp Oled display can not be true white and black. It has a strong yellowish tinge that is unacceptable to me. Of course I have turned off True Tone and all that and even worked only in the shades of gray over the color filter = yellow! .All of my photos I made in SW with my Canon 5D mark4 have elaborately edited in Photoshop, are now yellowish. The SW effect of these images is now totally meaningless. Likewise, I find the reading on my iPhone 7 easier than the XS, since the contrast is clearer. Of course, I realize that the resolution of the OLED display is much higher, but this difference takes the human eye was not more.This not yet mature 1249 ¬ mobile phone I send back and I will buy the iPhone 8 mitguter old quality.	0
Well, I'll try to make it short. I owned the following iPhones: 3GS, 4S, 6, 6s, 7 plus and this one here, which will be the end of the journey in the Apple Cosmos. Incidentally, I use an iPad and a MacBook Pro. I do not want to go into the technical specs, which is easier to read on technical pages. For me, it's about the shortcomings of this rigid and now completely unthinkable operating system. What used to be advanced is now dusty and regressive. Some details: Siri, totally useless - "Siri navigate me home" Siri: "here is home address: street name" She does not provide the simplest things Shortcuts, the new Apple app as an automator replacement for the iOS is just laughable. 4 useful shortcuts are available, everything else is not possible due to the restrictions. The settings are now scattered completely confused: automatic brightness of the screen is not found in the screen control / brightness, but under a submenu 30 kilometers away, because of Apple is intuitive. Nevertheless, iTunes is the basis for synchronistation on the mac and on the pc, the old Romans have already used it, and even they were already annoyed by it.Landscape mode does not work well and takes a lot on most apps unnecessarily Place away - completely embarrassing support of the top models. (Not xs related) Hand off (model overarching work) works completely unreliable, sometimes not for weeks, then again. Any individualization of the operating system is impossible. Turn off wifi does not mean: wifi off. Price is now unacceptable, even if the value stability Well, I could go on forever ... and that's why it will probably in the future, which is still far, a leak out of the entire Apple cosmos mean. Certain things are just too much of a good thing. Can others do better? Let's see .. but the most basic things you should already be able to trust the almost most valuable company in the world at this time - but this seems clearly too much to ask.	0
For a week now I am the owner of the iPhone Xs. Unfortunately, I'm not at all convinced of what I get for my money. Because after almost every charging process, the battery capacity drops by 1 percent. After the 5th charging process, I'm already at 97 percent maximum capacity and the runtime itself is not convincing me either. The display is also causing problems. It has an extreme yellow tinge. With this problem brings me so great Super Retina Display nothing	0
CHEATER !!! Get cheap cell phone see photo ....	0
Info: bought in the media market in friedrichshafen / bodensee2 weeks of intensive useApple disappointed from year to year more.Display: I loved the true tone function in my i phone 8, in the XS, however, much too warm and yellowish! Even with display calibration can not even set in the beginning so that it has just as a nice display as my 8 -er. In Media Markt, where I bought my XS, I compared it to other XS and X models. All the same problem. When activated by True Tone yellowish. My 8-er, as I said, is natural and not yellowish at True Tone. Incidentally, the 7, 8 and even the new i phone xr model which all have a lcd and not this new oil panel as the x, and xs models, all have not the problem with yellowish displays. Apparently I am so highly praised oled technology to lie, because although they have a perfect black value, but in contrast to Apple's lcd panels have no perfect whiteness in (self-search on the Internet) Sound: wow !!! Very audible improvement for comparison with the 8-er. Note 1 They sound full, and have good bass in the meantime iOS operating system: in itself good performance, nothing jerks running apple typically fluid, update policy more than top !! If not meanwhile these many bugs since Ios 11 einschleicjen! Apple you must those prices that you demand, will be much better again! Battery life: very clear opinion - no! In a € 1350 expensive "toy" me to deliver a battery life, at a much larger battery than the built in my i phone 8, then brings a soooo short battery life with it! No! My 8-er yes the small mind you and not the 8plus model, had in my very intensive use a battery life of 1-1 one-and-a-half days. The 1350 ¬ expensive XS model with significantly larger battery already had in the early days already so 25-28% !! Grade 6 Conclusion: I have it unfortunately to an almost 500 ¬ loss at rebuy buy and I will buy in spring / March 2019 a i phone XR, which (even convinced in the media market) win beautiful lcd panel with natural-looking colors, no yellowing gets when reue rone is activated, and in contrast to the XS model is not only much cheaper but also loud tests, you can also read the internet, has a much longer battery life than the XS models, even better than the xS ma x model and the X model from the previous year! Thank you for your time of reading, it is honest words of a normal working man, neither a so-called apple moch android "younger"	0
After the drama with the iPhone X and their display problem, I wanted to give the newer version again a chance. To put it briefly, better take an older model which also works. Apps are mostly not optimized for the screen. iPhone crashes again and again. In the middle of phoning for example. Face ID did not work after the 2nd week, not a new configuration was not possible, more possible because the iPhone did not even recognize the face. Furthermore, the keyboard was displayed in the home screen although no input was required. Calls were superimposed on the home screen. Taking off was not possible. In these cases, only a deliberate restart of the iPhone helped. In this price category just a no-go. And I know iPhones since the 2nd generation (pictures will follow)	0
Never experienced such a jerky iPhone. Scrolling on text pages makes it no fun at all as it is almost constantly jerking and shaking. Who believes that would be an isolated incident, the Internet forums are full of complaints about this topic.	0
I switched from the X to the XS and was impressed by the performance and also by the camera, but I have less battery at the end of the day than with the iPhone X and am very frustrated because of that! Battery life possible to live long: location, background services, push etc. everything that helps disabled or reduced to the minimum. If I still want to use the cell in the evening lead the way on the charger is not over, that was different in the X, too bad! This is the first time I've resorted to an S upgrade and I would be very disappointed ... I've already thought about selling the XS and switching to an Xer ... but it probably boils down to me until the 11er iPhone downgrade the battery will accept	0
Contents of the pack and information on the package do not match! I paid extra to make sure that I did not buy the iPhone from a third party, but paid attention to "selling and shipping through Amazon". On the box was a completely different serial number to see, as in the device. I had bought the phone in gold, the serial number of the device showed after checking the Internet on a silver model. The device was also already in use, when I turned it on nothing had to be set up and it was directly the home screen with apps to see. Even after reset to factory settings (in the process was funny to see the Android icon) I could not log in as usual from Apple step by step. I have sent it back right now. Stay away from this device and buy directly from Apple.	0
I have purchased the product from Amazon.de. Delivery was fast and faultless as used by Amazon. The device set up as a new device, for the first time I was positive überarscht, but then came the evil Überarschung the Iphone is simply a restart had erwuzingen with loud + quiet button and then power button, then it is a while then the same problem again the status bar disappears repeatedly and when I call often I have failed call Apple contacted I should reset the device. Said done no improvement. Have now taken contact with Amazon let's see how it will continue now. For the price the problems should not be present. Update 23.1.19 Today Amazon received a replacement device as always Top shipping and lightning fast. When I unpacked the phone, I've made a nasty surprise the phone has a quirk below or is broken off the top and on the side also add the pictures to Amazon contacted and again ordered replacement hopefully the smooth.	0
After I had decided to spend 1220 EUR for an iPhone XS Silver, I was looking forward to the new device. Recently, I had an iPhone SE. The device makes a good visual impression, but turned out quickly that the joy will be short lived. Because the device was delivered from the factory with a broken volume knob. So if I'm currently unintentionally adjusting the volume for music or calls, there's no way to fix it. Apple has suggested sending the device and sending it back in 10 days. They would even pick it up. Alternatively, I'm allowed one day to go from Apple's election to a store and talk to a technician there. However, only at 10 o'clock in the morning. Sure, "who else is working if he can buy an iPhone for 1220", is probably the logic. I'm terribly disappointed with Apple. Only good that I ordered from Amazon: get in 2 days a replacement device and then only have to move everything again, but always have a device available.	0
For iPhone new customers and changeover from Android to Apple with many own files IOS is not usable. Moving from Android is complex and difficult. The app "move to ios" offered by Apple on the Google Playstore on Android often causes problems and does not do what it should. For me it has not worked at all despite the current Google Pixel Phone with Android 9. Also, in the Playstore of some users attached tip to change the aircraft mode has brought nothing. The app is not maintained and updated on Android, last update was Apple in March 2016, accordingly poor with only 2.9 stars, the app is also rated. File System: Umsteiger with its own extensive file collection of images, videos and music I can from Apple just advise against. I have e.g. Over 7200 images, sorted in over 100 folders. When transferring to the iPhone, it is not possible to copy individual folders, but instead iTunes is all diced together in a single folder, it can be in the iPhone only create links of photos. Folders can be transferred, if at all, only manually and individually Folder for folders with a lot of time and only with additional software, with iTunes this is generally not possible. For videos and music, the problem is the same. Furthermore, pictures, videos, etc. can not be stored in their own desired order, e.g. Sort by name or size on the iPhone. Subsequent editing of your own copied photos or videos, changing or deleting names is not possible on the iPhone itself. This works only on PC / Mac with iTunes or alternative software. If you later want to copy more pictures or files you have to be careful that the previous ones are not synchronized. If you then have all your pictures and videos on the iPhone on it and want to switch to iCloud, the system indicates that the existing own photos can not be transferred to the iCloud and everything is deleted. Instead, you have to transfer all of your photos and videos from the PC / Mac back to the iCloud, from there it all comes to the iPhone, there is no other option! Who in the people of Apple is thinking of such a crap?! Incidentally, only 5 gigabyte free on iCloud, who wants more or needs to pay. Browser: The Safari browser (even with Chrome & Firefox!) It is generally not possible to change the view or the font size for texts in the display because Apple does not allow this in the browser. Sure you can zoom with your fingers, only the text is then cut off at the edge and only by eternal back and forth to read.Although there is a special "" reading mode "" but you have to activate cumbersome and only on certain pages and not generally works. For people with less good eyes so not useful! Operation: The operating concept is not thought out and not very mature. The control with the "" side key "" is even criticized by Apple co-founder Steve Wozniak. Press 1x, 3x times, in short press, long press, in combination with the volume buttons, depending on the mode even more or other functions, who should still see through? The control generally without home button, navigation only by gestures, with normal or firm pressure on the display Is that really innovative? On the left side there is a small slider with which one can mute the iPhone. It is recognizable after activation only on a tiny red mark on this switch. There are no visual cues in the display, if you forget to turn the sound back on. Since the very first iPhone, Apple does not think it necessary, a small LED, which informs you about new messages, for example. Instead, you can activate the flash LED on the back. Use only if the phone with the display is up on the table Warranty / Guarantee: The iPhone XS is indeed high quality and very well made, but very fragile due to the many glass. Apple gives on its products generally only 12 months Manufacturer's warranty (Apple Care), in view of the price policy actually almost outrageous. From the 13th month you have only the legal guarantee and must be able to prove that a possible defect was already present from the beginning, which is practically impossible. Who full 24 months warranty, including two-way exchange and telephone assistance would like to deep in the bag and book the Apple Care + insurance coverage within 60 days of purchase.Cost: 229.00 eurosExtra 29 euros each for damage to the display, or 99 euros for any other damage.Conclusion: I have my iPhone from the top My rating of one star refers exclusively to the criticisms mentioned above.Note: Factual comments I am willing to answer, but please no policy discussions according to the motto "" Android or Apple "" and no fanboys the Apple simply because it is Apple to praise the sky and not with criticism to be able to deal with! Also on comments like "" was already known before the purchase "" (for example, no separate LED, warranty conditions, etc.) I will not respond, because I consider these things to be relevant. For the rest, there are certainly interested parties and customers who might not know one or the other. I hope that I could clarify something with my review and help with a purchase decision.	0
Premium Price - Premium Product? Unfortunately no.My new iPhone XS 256GB, freshly unpacked, charges the battery only sporadically. The Lightning connection often has to be put in and out several times, it's just a matter of luck. Overnight, the battery was e.g. only about half charged and then the battery charge was interrupted with the Lightning charger plugged in. With another out and reinstecken it went on. For a smartphone beyond the 1000 € an imposition. I was with the device at the Apple dealer site, there the problem was also recognized. On-site software updates were performed, smartphone reset, restarted - nothing helps. It was offered to send the 2-day-old iPhone for repair - I refused and made use of the right of withdrawal. After a short googling that does not seem to be an isolated case.	0
For over 1000 € so bad displays. I bought two Xs. One is good and the second has clear reddish up and to the right. This is very bad for so much money. Exchange is not my thing. Right side has a gap between the display and the case, which you can not only see, but the edge is therefore also sharp. The device is fast, fluid and good, but so poor final inspection for so much money ... No, I'm not satisfied! Only one star because of much too high price and bad final control. Today I have noticed that the power button can only print above and below it totally jammed. One device and three quirks.	0
iPhone stepped back in technological evolution with removal of Touch ID. The alternative we have been provided with, Face ID, is less secure and more temperamental. Especially, when you are not in an ideal situation facing it.There are plenty of occasions when one needs to unlock ones phones without having to face it....Fail....	0
Apple advertises the iPhone XS with an IP68 certification. But does not guarantee it. This is fraud in my eyes!	0
Hello people:) I think it's really good that you here so much reinschreiben:) I had considered to buy either the IPhone XR, IPhone XS or the iPhone XS Max .. I have until now the iPhone 8Plus! What is really great :), but I would rather another .. the newer, the better:) I have now read a lot of "bad" about the iPhone XR & I think, then I'll love the iPhone XS Max, IPhone XS I think that's out of the question, because the processing should not be so good and because it's smaller than my iphone 8Plus. And I love big phones! What would you recommend? Which of the 3's? Please only give some tips that have the respective IPhones :) that would help me the most !! I would buy the iPhone and not here in Germany, but in Switzerland:) To a lot of cheaper, of course, connects one then with a holiday :) or rather the other way round: Please ask for tips. (Ratings are not correct, because I have to enter something to write here)	0
It is a joke what Apple now calls for the iPhone! Not without reason, the sales go back significantly and I agree with the full! One think: There used to be the iPhone 8 and 8Plus for about 700 and 800 euros then came the X where many thought wooow a completely new premium iPhone for an extremely high premium price .... I bought it and must also say that I am completely disappointed with the processing ... I am an iPhone user of quasi first hour but that with a 1150 euro expensive smartphone on the back one side is sharp-edged than the other side (if one of the glass on the frame touches noticeable) is a NO GO! And now it is so the Apple again brings a Preiskracher and that XR the "cheap version" for the price that used to cost the premium model and for the normal model XS offers for over 1100 euros and the hammer! The big one for about 1200! Earlier IPhone 8 = 700 Euro model comparison XS = 1150 Euro8Plus = 800eueo XSMAX = 1200 Euro. As Apple has now finally overstepped the arc and this revenges itself now also on the basis of the new sales figures and that is completely deserved! Price so outrageously expensive then this will be my last iPhone sein.Und I have already heard of many people ... All the best with your usury strategy which slowly no longer rises what by the way applies to other Apple products. The competition is now at least equivalent and much much cheaper. Until then and goodbye Apple!	0
OK, all in all. I had a Huawei P20 Pro in direct comparison and I have to say that Huawei makes much better photos especially the front camera. What I really want to criticize is the price is by no means worth justifying the device's regular lags, the camera is no better than the Huawei devices. Quick charger must be purchased seprat. AUX adapter is not included. I will sell this smartphone again and get the Huawei P20 Pro. Because of the audacity of Apple nothing to do for his customers and because of the better price-performance ratio. Conclusion after 4 weeks: Face ID does not recognize my face, face can not be reconfigured ... I'm glad if the part is gone .. ,	0
 Purchased version:  iPhone XS Max • 256 GB ~ Space Gray  Hello everybody, I also want to briefly and briefly because much has already been written in advance, say a lot to what has annoyed me as an Apple Fan Boy animal. I did not buy it because of the price here on Amazon. I was very pleased with the new iPhone XS MAX. Purchased, and intensively tested here is my result in a compressed version. I was stressed above all because of the camera and battery! Much of the negative experiences I can underline here. My first impression: looks like a grown iPhone X out. And for the many money, of course, very chic and beautiful. Very noble, very good workmanship! • UNBOXING: Despite high-end price of proud 1600 € lacks u.a. a part of the iPhone X was still on board - also: no quick charger and no Qi charging pad. Impudence! So Apple has abruptly abolished wired jack headphones completely. If you want to have the adapter, you can pay a hefty 10 euros when you buy it directly from Apple.Otherwise, there is the usual stuff: a Lightning cable and a power adapter and ear pods with a Lightning connector. • PERFORMANCE: Apple's highly acclaimed performance did not really blow me away. Overall: way too slow, maybe a bit faster than my iPhone X (40% faster) .Apps also do not open faster. There is no leap forward. As far as surfing is concerned, I'll save it, it'll be silly with Safari. People who can see a little bit worse could get in trouble with it. What I found very funny though, was that despite the huge display many apps that did not exploit. Of all this, I especially liked the huge OLED display. Really first cream.BUY: Keep still in mind that this device costs 1600 €. • OPERATION: The operation altogether was not a problem for me personally. For people with small hands and newbies here are some problems with the operation before programmed. The screen diagonal could be too good for some: With the one-handed operation, as already written, not all areas of the display can easily be reached. • CAMERA: As a hobby photographer, I love to capture pictures in nature and sometimes at night Unfortunately, here some people are not 100% happy, they are silky, they take it that way! Honestly not better than my iPhone X..Why? The pictures are very natural! No question, BUT: compared to the high-end product from a well-known manufacturer, what my colleague, his pictures are much better. Because just in the low-light more light on his sensor zulässt.Und the automatic often disappears and creates The VIDEO camera! Very nice and supple shots. One should still keep in mind that this smartphone costs 1600 €. • FRONT CAMERA: The front camera can Why: Even here are selfies of the competition compared to a top model from Appleum far better, both at night and during the day. • AKK UDisplayhelligkeit00 clock out of the house, on the go music heard- from 8 - 17 clock: 5 x approx. 5 min. Videotelephony - 5 videos of 30 min each viewed - almost 1 hr on YouTube - 4 games gambled - each about 10 phone calls from average 10 min carried out - WhatsApp = At ​​the end of the day at 20 o'clock I still had 18%. The competition is a little better and more economical: Here the competition had a battery value of 31% at the end of the day • SPEAKER: Are super, mega. Rich sound much better than my iPhone X. To be honest, I was very surprised. Also with the bass I was very surprised. POSITIVE: + Display + Speaker + (VIDEO) Camera + Top ProcessingNEWRAL- Disappointing delivery- Price = Sheikh class- no real performance boost- No jack adapter, - no faster charger- Some apps do not use the large display - Disappointing Battery Disappointing development • FAZI TFo 1600 € you should give at least for its loyal Apple customers more in the scope of delivery. But Apple thinks of course in this point what: Who Apple wants to pay Apple and accessories for the small money as well I also hoped that this iTunes will finally get away and come in a different way (more innovative) used. Nothing. It remains the constant connection on iTunes.For the money, the competition is much better in my eyes. Since Steve died, one of his very good iPhones died with him. For me it was .... Thank you for reading my review! Hope it was a help in the purchase decision! If so, I would be very happy about a helpful click.	0
Who buys a smartphone for 1600 €, has completely lost control of his life ...	0
Wondering if it's worth spending so much on an iPhone XS? No!!! I am an Apple user myself and have a MacBookPro and an iPhone. I still tolerated it on the MacBookPro, but not on the iPhone XS at all. It's already as expensive as the MacBook Air, which can do more ... processing or not ... the iPhone is a cell phone and has no 4GB of RAM / RAM. I think nothing of the internal memory, which can be up to 512GB. One does not use the mobile phone for 10 years, in order to use so much. No app eats up so much memory and you could not enjoy it either. I would rather wait until the iPhone is downgraded to a reasonable price that you can afford. If you want to buy a € 1,000 + cell phone, ask yourself what you want to do with it. If you just want an expensive cell phone that looks and is processed well, buy it. If you want to have a status icon that shows you can afford expensive things, the phone would be ideal. If you use a mobile phone to play, talk on the phone, chat and watch movies, you should wait at least 1 year or look for another phone. At a price of 800 € or max 900 €, I could understand it (I would always not yet worth it).	0
I have problems with the device but the dealer as well as Amazon does not care. Nobody cares. A device for 1400 € and after a month it is scrap for me.	0
Overpriced, Bad processor	0
Unfortunately, very disappointing	0
Got the first XS Max, it had a very strong Blueshifting. The second arrived, it had less, but a darker Display.Und in the first was also a Krazer in the Display.Das excited me animal if you consider it costs 1250 ¬! Simply unfair and sick on the new phone no joy to find ,	0
For iPhone new customers and changeover from Android to Apple with many own files IOS is not usable. Moving from Android is complex and difficult. The app "move to ios" offered by Apple on the Google Playstore on Android often causes problems and does not do what it should. For me it has not worked at all despite the current Google Pixel Phone with Android 9. Also, in the Playstore of some users attached tip to change the aircraft mode has brought nothing. The app is not maintained and updated on Android, last update was Apple in March 2016, accordingly poor with only 2.9 stars, the app is also rated. File System: Umsteiger with its own extensive file collection of images, videos and music I can from Apple just advise against. I have e.g. Over 7200 images, sorted in over 100 folders. When transferring to the iPhone, it is not possible to copy individual folders, but instead iTunes is all diced together in a single folder, it can be in the iPhone only create links of photos. Folders can be transferred, if at all, only manually and individually Folder for folders with a lot of time and only with additional software, with iTunes this is generally not possible. For videos and music, the problem is the same. Furthermore, pictures, videos, etc. can not be stored in their own desired order, e.g. Sort by name or size on the iPhone. Subsequent editing of your own copied photos or videos, changing or deleting names is not possible on the iPhone itself. This works only on PC / Mac with iTunes or alternative software. If you later want to copy more pictures or files you have to be careful that the previous ones are not synchronized. If you then have all your pictures and videos on the iPhone on it and want to switch to iCloud, the system indicates that the existing own photos can not be transferred to the iCloud and everything is deleted. Instead, you have to transfer all of your photos and videos from the PC / Mac back to the iCloud, from there it all comes to the iPhone, there is no other option! Who in the people of Apple is thinking of such a crap?! Incidentally, only 5 gigabyte free on iCloud, who wants more or needs to pay. Browser: The Safari browser (even with Chrome & Firefox!) It is generally not possible to change the view or the font size for texts in the display because Apple does not allow this in the browser. Sure you can zoom with your fingers, only the text is then cut off at the edge and only by eternal back and forth to read.Although there is a special "" reading mode "" but you have to activate cumbersome and only on certain pages and not generally works. For people with less good eyes so not useful! Operation: The operating concept is not thought out and not very mature. The control with the "" side key "" is even criticized by Apple co-founder Steve Wozniak. Press 1x, 3x times, in short press, long press, in combination with the volume buttons, depending on the mode even more or other functions, who should still see through? The control generally without home button, navigation only by gestures, with normal or firm pressure on the display Is that really innovative? On the left side there is a small slider with which one can mute the iPhone. It is recognizable after activation only on a tiny red mark on this switch. There are no visual cues in the display, if you forget to turn the sound back on. Since the very first iPhone, Apple does not think it necessary, a small LED, which informs you about new messages, for example. Instead, you can activate the flash LED on the back. Use only if the phone with the display is up on the table Warranty / Guarantee: The iPhone XS is indeed high quality and very well made, but very fragile due to the many glass. Apple gives on its products generally only 12 months Manufacturer's warranty (Apple Care), in view of the price policy actually almost outrageous. From the 13th month you have only the legal guarantee and must be able to prove that a possible defect was already present from the beginning, which is practically impossible. Who full 24 months warranty, including two-way exchange and telephone assistance would like to deep in the bag and book the Apple Care + insurance coverage within 60 days of purchase.Cost: 229.00 eurosExtra 29 euros each for damage to the display, or 99 euros for any other damage.Conclusion: I have my iPhone from the top My assessment of a star refers exclusively to the criticism mentioned above.One note: I am willing to comment on factual comments, but please no policy discussions according to the motto "" Android or Apple "" and no fanboys the Apple simply because it is Apple to praise the sky and with criticism can not handle! Also on comments like "" was already known before the purchase "" (for example, no separate LED, warranty conditions, etc.) I will not respond, because I consider these things to be relevant. For the rest, there are certainly interested parties and customers who might not know one or the other. I hope that I could clarify something with my review and help with a purchase decision.	0
After iPhone 5,6,7plus I wanted to do something special and bought the XSmax. Although the reviews were mostly good, I would not buy this device anymore. I find it extremely complicated and causes problems with the eternal passwords. I entered my password incorrectly when setting up and Apple locked the device for 2 weeks. When it was unlocked after 2 weeks the ID was changed and I could not do anything again. Unfortunately, the return period has passed through the long blocking period and I do not know at the moment how it should go on. Therefore my rating with only 2 stars	0
Profit, feelings and the power of money. Very fine everything would be kept in balance. I have the iPhone from the beginning, I always liked the balance. Good product, good software, feel good about owning an iPhone. That's not the case anymore. Profit XXL, leadership mistakes, no vision, total digitization, misuse of customers with corresponding injuries. It all upsets the balance. What a pity.	0
A catastrophe .. never again .. from today to tomorrow defective .. No fall no garnicht .. At one time faceID does not know it .. Diagnosis board inside broken .. The last Apple product	0
Hello people:) I think it's really good that you here so much reinschreiben:) I had considered to buy either the IPhone XR, IPhone XS or the iPhone XS Max .. I have until now the iPhone 8Plus! What is really great :), but I would rather another .. the newer, the better:) I have now read a lot of "bad" about the iPhone XR & I think, then I'll love the iPhone XS Max, IPhone XS I think that's out of the question, because the processing should not be so good and because it's smaller than my iphone 8Plus. And I love big phones! What would you recommend? Which of the 3's? Please only give some tips that have the respective IPhones :) that would help me the most !! I would buy the iPhone and not here in Germany, but in Switzerland:) To a lot of cheaper, of course, connects one then with a holiday :) or rather the other way round: Please ask for tips. (Ratings are not correct, because I have to enter something to write here)	0
I had already worried the XS and was shocked by the bad OLED display. That's why I got now the iPhone XR with old (new) Technik.TrueTone is off, brightness to 100%, Nightshift off. Again a yellow cast in the display as in the XS. The clarity has weakened a lot compared to the iPhone 7. Ergo Apple is now going the way of the best possible return at the expense of the Kunden.Ich Unfortunately, I can not understand how so many positive reviews about this Handyhier vorhanden.Natürlich I realize that this is the low-priced Version of the XS is, but here is then the better decision to buy an iPhone 7 or 8 ...... or to go to the competition, otherwise it will not understand Tim Cook with 13.7 million € salary.	0
Very bad display quality	0
I got the iPhone at the MediMarkt and I have to admit that it is the complete wrong buy true the graphics have deteriorated enormously and the software is extremely slow	0
Well, what can I say, I have a Sony Experia XZ Compact. I sat for almost two days now on the XR to transfer my data. It just can not be done even with this one Great transfer app, I get nothing from my Sony rueber.I will certainly not every single contact, apps ect. Manuel set up. Unfortunately it was an attempt that failed.	0
First of all to me iPhone 4, iPhone 6s- Usable features: One-hand mode by double tap, 3D touch, Touch ID, opening the camera via control center, power saving mode permanently on.- large hands- Most used apps: Snapchat, Whatsapp, Facebook , Instagram, various games, news appsPlus: ++ Design, case size, weight +++ operation + touch ID criticism at 6s: --- very low battery life (at least 2x load a day) (now 77% battery power, but power-saving mode always on + Stromfresser like Bluetooth and Wlan switched off on the way) - screen size too small- speed, resolution, camera not up-to-date (but personally I do not find sooo annoying) - soon no more updatesThese annoying problems have moved me to pick up a new model for some years now One day I had the iPhone XR in use and can say the following things (not purchased on Amazon) ++ Battery life top (very much use: games, Bluetooth and WLAN perma nent on, rumprobieren, etc.) and had 10h use still 40% + speed: the apps open much faster, and the display recognizes the inputs much faster. + Of course, the camera is better than my old 6s + color and optics (Back side): the matt aluminum frame and the darker black look very good. + I did not miss the 3D touch as the haptic touch covers 90% of the functions. But now on the negative aspects: first, the ones that bother me less: - Design (front): The Notch I personally do not like, if I hold the XR transversely to watch videos. The thick edge makes the iPhone appear a bit cheap in my opinion - I personally like the fingerprint sensor better than Face-ID, since you always have to raise the phone to unlock.- The cases for the XR on Amazon are so thick that of there can be no question of transparency. Very thick, milky and make the iPhone additionally unhandlicher.Nun to the annoying stuff in my view- As I have already mentioned very large hands, but I consider the XR including sleeve with one hand to use as catastrophic. It's heavy (weight), with the thumb you can never reach the top edge (open control center) and activate the one-hand mode (with a wiper down) does not always work or quit alone before you could perform an action (especially in Snapchat conspicuous) - I have a constant feeling it falls out of my hand.- The low resolution compared to the Xs or X (pretty much the same price) does not justify the high price. Conclusion: After a day, the XR migrated without signs of wear and polished back, because immediately shell and protective film were attached. Even if the display is nice and big, the camera / speaker notch reduces the feeling. The most important thing with my smartphone is a simple and fast operation with mostly one hand. That was impossible with the XR. For such a price, I expect more. In some places you can still notice that the software has not quite adapted to the notch. Furthermore, I personally miss the home button, due to the one-hand mode. And with hindsight I could have dealt with Assistive Touch. And maybe that's just my impression, but somehow the display seemed cheap. I like to use my iPhone 6s and am a fan of the operating system. I now have some concerns about an X model (due to much better battery life, updates and better resolution). Since the X is smaller than the XR, I think the handling will also be easier. Unfortunately, the XR failed with me.	0
Also I did not get the device from Amazon. It was traded to me as a new service phone against an iPhone 6S. Many have already described the technical details here. I would rather comment on the size, handling and feel. Unfortunately, I had no influence on the choice of my new device. The phone is very big. Way too big for average big / small hands. Even in inhand mode, I find it hard to reach the upper left corner. I've been used to using the phone with one hand for years. The XR is a torment. Also, the weight is a disaster. If you put the phone in a bumper, it gets even bigger and heavier. Writing an e-mail is very tiring for the hand. Absolutely unusable. The change from Touch-ID to Face-ID was a bit hard to get used to. But over time, I find it not so bad. The case itself is processed properly. But the sides of the phone are very slippery, so you have to spend a lot of power on a cell phone, so it does not slip through your fingers. The heavy weight is still counterproductive added. If I could, I would send it back immediately.	0
Now it's over. The XR is now my fourth iPhone. In addition, I own / also had an iPod, an iPad and a MacBook Air. After I was initially excited, I'm just just fed up. It starts with the fact that I pay 850 € for nothing new. And it goes on to say that the XR is a telephone booth. And why in the new version of iTunes you can no longer manually load songs from the PC to the iPhone without splitting the albums into individual songs? It's just backward and weak. I never buy an Apple product again.	0
Unfortunately, I am very disappointed with this iPhone. The display flickers - Apple refuses to accommodate me in this regard or make a repair.	0
I had to sink the iPhone XR back in less than 2 weeks, as it came under the glass of the display to scratches / hairlines. Also, the on and off button did not respond as desired. For the price of such a device should not have such defects. Also you can find on the subject of display already entries in the Apple Forum. The problem was already in the Xer and there it ignored Apple at the beginning and dismissed.	0
