First iPhone that I buy, I was a little afraid of buying online given the amount and fortunately I changed my mind. Delivery times respected, packaging well done and arrived in excellent condition. All original and closed. Very satisfied. It's located abroad but I expected it after reading the other reviews, but it doesn't create any kind of problem.	1
Great product we are talking about an iPhone on the other hand and it corresponds perfectly to that described ... the package arrived in perfect condition ... the delivery was scheduled from 5 to 9 July while already the afternoon of 4 July had been delivered .. .else also the seller in the reply of the email to my invoice request ...	1
I'm really happy with the purchase. Let's start from the price that is at the time of my purchase was one of the lowest in Italy. The seller, Digitech, very serious and professional, packed the device well and provided the track number. Iphone 8 confirms the standards of the Apple brand. Currently I can't add anything else because I've been using it for a few hours. The first impression is certainly positive.	1
According to the iphone I buy, my first was the 6 and I must say that it is always a certainty, it always works very well, easy to use and I wouldn't go back to android even under torture!	1
In the meantime, I thank amazon for assisting me in dealing with a problem on the price change at the time of booking, exceptionally solved in my favor in fairly tight times. The only problem has always been the battery, which during the day forced me to recharge at least once. Problem solved finally with this model, which currently manages to hold up peacefully all day and even a little more. It is also the last one left with the 3D touch, a function that I have always found very convenient and that unfortunately in the new models will be eliminated apparently. Excellent audio, splendid camera, fast and responsive in the passage between apps also direct. For those who are comfortable with iOS it is quite advisable, but I would not make a jump from 6s to 7 except for the battery issue.	1
It has always been my best purchase on Amazon ... the phone I paid much less than I could pay at the official store. It is also the best iPhone in my opinion if I consider the convenience in handling it with just one handThe advice	1
I purchased this iPhone 8, which arrived in perfect condition, to replace my iPhone 5S, whose battery had begun to experience particular charging problems after 3 years. 4 stars at battery life because this phone being new holds the charge perfectly and does not create any problems. iPhone is in my opinion the best phone, as graphics and comfort. Despite everything, I recommend it.	1
I immediately want to clarify the fast and impeccable service of the seller, I do not add anything else since it is an iphone but it is a phone that I gave and loved, it is very fast and makes extraordinary photos. Highly recommended	1
Arrived perfectly, too bad it's not prime! The product arrived well packed and on schedule, on the phone there's nothing to say ... iPhone ... beautiful (all in glass and the gold version, slightly pink) ... but the phone is really nice!	1
Very fast and perfect shipping. The article ... what should I tell you? It's an iPhone 8 in all its beauty. A jewel of technology. The best purchase I've ever made!	1
I bought this Apple IPhone 8 Silver for my girlfriend and it is a really excellent phone that has nothing to envy from other phones. Try it for yourself	1
The shipment was lightning, delivered a day earlier than expected, with quick shipping via Prime account. The object is presented in its original box, with the characteristic Apple film, a sign that it should not be a return or a reconditioned at all.	1
item arrived early, in original packaging verified as original apple.operating product, all in place even if it does not differ much from 7 comes with some improvements especially in the camera part.	1
Purchased over the weekend and arrived before the set period. Excellent product and excellent shipping. Even in my case the instruction booklet was not in Italian, but it does not appear to be a problem as the language can be selected when the phone is switched on.	1
It's the maximum. It makes excellent photos, videos and has unimaginable functions. He arrived super protected, earlier than expected and as seen in the picture.	1
Delivered in less than 48 hours. Product absolutely new and complete with all the accessories. With an upgrade to iOS 12 the battery life increases up to levels never seen before on an iPhone.	1
There is little to say, it is an iPhone and only this is synonymous with quality. The price is very good compared to the store price, surely it is better to buy it here than in an Apple center.	1
I am very satisfied with this phone. I have been using the iPhone since 2010 and I haven't changed genre anymore. This is the third iPhone I change. I had the 3GS, then the 5 and finally the 8.	1
Iphone is not discussed, it has always been a phone easy to use compared to the competition. It's intuitive. simple.	1
I am very satisfied. Impeccable product, I've been using it since March and don't miss a beat. Really happy and satisfied with the purchase made!	1
Product arrived with the right delivery time I am using it right now and I can say that I am completely satisfied with the product, I really am very satisfied	1
Great product, all my purchased products are all of the same brand and I feel great, and then it was a very wanted gift.	1
I have been using iPhones for years and as always I am very happy with my purchase! With Amazon I have always found myself well and once again they have not denied themselves. The smartphone arrived early on the day! In perfect condition, as if it had been bought directly in the store.	1
First iPhone and satisfaction in having purchased this product. Convenient and easy to use, quality battery and smartphone. 64gb memory, sidereal gray at a good price. Recommended	1
I was looking for a latest-generation phone at an affordable price. The product although reconditioned does not present any defect. Excellent purchase	1
Great phone and my third iphone 8 that I buy. Amazon a great price guarantee	1
New product, including charger, corded earphones and also the key to insert the SIM card. All beautiful and good. Portugal's SIM serves perfect and hassle free. Very happy for my new purchase.	1
I bought this phone and I'm totally satisfied. Arrived and delivered on time! Satisfied with the quality and above all Without any scratches! Arrived with the box and the charger!	1
I ordered this phone on Friday and on Tuesday it had already been delivered. I would say great service. The version was the one promised, that is Italian and the package was perfect. The device works perfectly, so I would say a really good purchase and service.	1
Arrived 2 days in advance, safe packaging, original packaging provided with all the accessories listed in the description, new phone in perfect working order, I hope you won't make me uncomfortable but for now I'm definitely more than satisfied.	1
Perfect. Purchased from CDS seller. No problem and good phone. Great amazon and seller service.	1
The phone I took was sold by Amazon, the phone arrived in the sealed box and has the Italian warranty. The condition of the cell phone was perfect.	1
Arrived in time in original box, fully functional in its entirety. Among the various models on the market this is certainly one of the best for quality / price ratio. Overall rating 4.5 / 5	1
Phone arrived with the original sealed box and in the established time. I can't evaluate the features because it was a gift I had been asked for, but it works perfectly.	1
Completely satisfied with the article and the service offered, fast shipping times. Everything perfect and original	1
Perfect phone, equipped with all the accessories, and arrived even earlier than expected. The color is a powder pink, not too bright, very beautiful!	1
Great product arrived in the communicated times	1
Simply perfect I really recommend ... the product is very original	1
Excellent original product. Reliable seller.	1
Affordable price compared to retail. Reliable and up-to-date product.	1
Fast delivery times. The phone arrived as described, original and in a sealed box. I recommend the purchase	1
iPhone is iPhone, for the price and the product certainly no complaints at the moment after 1 year	1
Competitive price	1
Great smartphone. Very fast, exceptional camera, durable shell and battery life meets expectations. Touch Id better than previous models	1
Nothing to say ... the delivery was punctual as usual and the product arrived perfectly in its box packed with all the basic accessories	1
IPHONE DOES NOT DISCOUNT TO ANYONE, IT IS AN EXCELLENT PRODUCT BUT IF NOT SUITED PROTECTED AGAINST ACCIDENTAL FALLS AND IMPACTS BECOME A BAD INVESTMENT	1
arrived early, on my birthday !!!!!! I couldn't have had a better surprise	1
I had already had an iPhone 5s, you can see the difference, the improvements also in evolution. Fantastic battery, I usually go out with 20 / and it takes me 3 hours.	1
Similar to the previous one is the second one we buy for the value for money	1
All perfect	1
iPhone 8 is great, it works great and I find it great	1
Excellent purchase I have not found any defect so far	1
Super	1
Manageable fast catching great photos	1
It arrived in one day, excellent product. In perfect condition	1
The price is always very demanding ... Even if the product is good !!!	1
Original article, arrived in time, corresponds to the description	1
As described, punctual and precise	1
Ordered at Cyber ​​Monday I paid 480, arrived 2 days before, all packed in original. A bomb	1
Very satisfied with the purchase and the delivery was very punctual	1
I was satisfied now I don't remember exactly but if I'm not mistaken the order arrived a day early	1
Undamaged packaging, Cell to the max	1
Original product and in original packaging. Excellent delivery times.	1
everything went smoothly without problems. with now I didn't need any claims etc.	1
The product arrived before the guaranteed date and retains all the features described by Amazon.	1
new product, amazon as usual	1
Apple Guarantee !!! For now everything is perfect. New product as described.	1
serious and Italian seller. excellent product quality.	1
Apple doesn't miss a quick and reliable phone forever	1
Great	1
Everything as described, arrived early and fully functional. Original packaging intact	1
Best quality	1
I really liked this phone mainly because of the speed with which it carries out operations	1
Great	1
Everything is ok, except for the somewhat slow delivery .. xro at the end the phone is perfect	1
All right	1
As expected. Perfect	1
Apple is a guarantee.	1
super recommended seller	1
Perfectly sealed product as taken in any store	1
Great phone, it costs less than X but has very similar performance	1
Official and new product. Perfect Amazon, as always	1
And the top	1
Great product	1
Apple is a guarantee ... like amazon !!!	1
Satisfied	1
The best iPhone in circulation	1
Perfect, I recommend the seller	1
everything perfect, arrived early!	1
As new, just as described!	1
Excellent product arrived in time	1
Great phone practical and fast	1
At this price it is unbeatable	1
New	1
All in the norm	1
All very beautiful	1
Everything perfect thanks	1
All perfect	1
I liked everything	1
abc	1
Great	1
Great!!	1
Great the day after my order has already arrived 800 km of travel. Product as per catalog sealed in the original box all perfect Congratulations	1
Obvious! a great phone! Scary camera, the new processor optimally and performs the phone, really good in gold!	1
Product arrived in perfect condition and without delay, including original accessories and adapter for the jack. Great price for being an iPhone. Nothing to claim	1
The delivery service was punctual. The price is great, after three months I didn't see any problems. The box in the back had Cyrillic writing, but when it is turned on the Italian language comes out immediately, so no problem. I contacted the seller to get information about any guarantee in case of problems and they responded immediately. Fully satisfied	1
The product arrived in excellent condition in its original packaging, equipped with a jack adapter, headphones and charger with Italian plug, fully functional. The phone and accessories are all original and have no defects. Given the considerable savings I highly recommend buying the product. The expedition also complied with the scheduled deadlines.	1
After using the iPhone for a consecutive month, I can confirm that I made a good purchase. The phone arrived 3 days after the order, it comes in its original packaging, inside a second box, with all its original accessories and invoice. Furthermore the Cellularishop seller was extremely available for any questions and clarifications. 100% reliability, vote 10.	1
What to say! At first, given the price, I was hesitant. I read the reviews carefully and given the reliability I decided to buy it. I am very satisfied. It arrived quickly, in its original Apple case, complete with billing. What to say. Highly recommended.	1
I have been using the smartphone for a few days and I am fine. The screen is gorgeous and the battery with normal use lasts for a day and a half. The operating system is fluid and the camera makes beautiful shots even in low light conditions. I am very satisfied with the purchase and I recommend it to everyone.	1
The item arrived two days after the purchase, therefore before the date indicated by Amazon and the seller was very helpful when I heard it by phone. The phone arrived very well packed and in the original box, intact without dents. gold color is really beautiful, it looks more like a gold rose than a classic gold that is golden, I would say that it is more prone to powder as a coloring. Very nice phone, I recommend the purchase of the iPhone 8 and also the seller who was impeccable.	1
Superb !! I went from an iPhone 5 to 8 and what to say, a whole other world! I relied on positive reviews and I did well, all this money is worth, indeed it's a bargain compared to the original price! Perfectly working and also the color is really beautiful, it is not a gaudy gold that I imagined but colored powder. One month after the purchase I can say that I am really satisfied!	1
Product arrived in perfect condition and without delay, purchased from neophonia. Including original charger, warranty and jack cable adapter. Nothing to claim.	1
The product arrived 3 days before the date fixed and here the company has earned 1 extra starlet !!! The casing was perfect as well as the product. For me it was a VERY POSITIVE experience. Surely if I need to do other purchases I will keep this company in consideration and will recommend it to my friends	1
I'm writing from the device bought, and it's perfect in everything !!! Perfect apple accessories, intact box and the famous plastic of the new product in its place (with great satisfaction in removing it). Unique flaw in manual not in Italian.	1
Punctual shipping, well packaged and adherent to expectations. Nothing to complain. Complete with accessories: charger, headphones, European warranty. Definitely a good buy.	1
The phone arrived on schedule and that is 1 day from the order date. No packaging was planned, but everything arrived intact and fully functional. Italian charger, only the packaging was in a foreign language, however it is all original Apple. There was no invoice attached, but the purchase on Amazon is still authentic. I have been using the iPhone for a few days and so far I have not found any anomalies. Needless to say, the quality of the chosen product respects the expectations I had. 5 stars especially for the absolutely affordable price.	1
The iphone has arrived sealed in its box, no sign of opening is perfectly working the product is excellent, the seller was impeccable excellent communication has followed the whole shipping phase by sending me emails and updating me on the position, perfect times and respected the first day on the three indicated by amazon, what to say advice to all this seller !!!!	1
I purchased this iPhone 8 from the digital realm, I was a bit dubious about buying an expensive phone online! ... arrived the next day original phone perfect product! ... thanks to the seller	1
Great product. I've been using it for almost a week and it works fine! It arrived even earlier than expected! I also asked the seller a question and he responded very quickly! Council	1
Expedited speed, the phone has arrived perfectly packed at my home. Until today it has worked perfectly and I am fully satisfied, as I was, previously bought.	1
Product arrived in a few days and corresponds exactly to the initial description. I had never bought products over 100/150 € with Amazon, I had doubts, but I tried anyway. I can be 100% satisfied	1
Very happy with this purchase. Perfect, new, Italian battery charger, just like if I bought it at the Apple Store. I arrived in 4 days. 5 stars!	1
Fast shipment and tip, perfect product, packaging ok, I am very happy to have purchased this product, the transition to iOS was not at all traumatic ... indeed ...	1
excellent product, fast and reliable. delivery made in advance of the stated times. improved touch id compared to previous versions. the objectives are certainly not the pride of the iphone but it is certainly not the purpose of these products.	1
Product arrived perfectly in time, on the reliability of the product I had no doubts for me there exists only the iPhone. Very kind dealer, I requested the invoice and after one day the one also arrived. Fully satisfied	1
Original product arrived two days in advance. Original box with battery charger and headphones inside. Bought by CELLULARISHOP. I requested an invoice and it was sent to me correctly.	1
I bought the phone for my partner. Initially I was a little skeptical of buying such a "" challenging "" product in this way but ..... Amazon and its partners never disappoint and I received the phone in perfect working order, with its original and sealed box and packaging. After some time the phone is perfect! Highly recommended as well as great savings!	1
Fantastic phone, beautiful, modern ... Maybe a little inconvenient because you don't have a headphone jack and sometimes have slowdowns. Except this, it's a convenient and fast phone with a lot of autonomy (which I appreciate from a former android user) .The package has the Cyrillic writing on the back, but the phone works perfectly even with Italian operators. Also included are all the accessories and namely Earpods, lightning-jack adapter, charger and pin for sim.Insomma, recommended purchase!	1
Step up from an iPhone 6 and the changes are very few but noticeable, I do not need the change from one to the other but I recommend it to those who are in possession of older mobile phones. Excellent Amazon service	1
A very fast and fluid improved version, too bad for just two gigabytes of ram, but I recommend buying also for the price	1
Purchase highly recommended to anyone! He arrived a day earlier than the scheduled date (purchased on December 25th, delivered on the 28th). Unbeatable price, well sealed package and Italian charger. I would say that better than that I could not ask!	1
the phone is fast and efficient. excellent battery life. camera okay did not disappoint. purchase to recommend	1
Arrived on time of delivery, and with relative invoice. Excellent packaging. All original. The battery charger has an Italian socket. Bought from Digital Kingdom. I recommend it, given the savings!	1
What can I say, I have never made such a large purchase on amazon but I was sure because I have been buying it for a lifetime. Phone arrived a day before scheduled delivery, obviously intact and perfectly sealed inside a sturdy cardboard box. As for the phone, you will not find a price for a Iphone 8 just released. Step from a 5s and the configuration was simple and fast. Just combine the two iPhones and all the old data will be transferred to the new one (whatsap chat, all the photos, all the installed apps, wifi passwords, ringtones etc. .. EVEN THE EMOTICON YOU USE!). It does not seem to have changed the phone. In conclusion a Mr. phone as I expected, an exceptional camera that makes videos in 4k 60fps, very fast in multytasking like any iphone, exceptional colors with intelligent brightness that adjusts based on ambient lighting, amazing audio, you can even hear the bass. The design really a strong point, like every year, of Apple; curved screen on the sides, metal frame and the back is composed of a glass that is comfortable to touch and non-slip. I still recommend a cover as it is a high-end phone. The last feature I want to highlight is wireless charging; I bought a phone together with the phone to recharge the phone by simply placing the phone on it, because even Apple has decided to enter this mode. For this, I recommend buying a cover suitable for wireless charging (if interested). Summing it all up a great deal of buying for me that I don't often change phones but that when I do I choose the top. In my opinion, money well spent. Great Amazon as usual!	1
The phone is great in every detail, unfortunately the shipping was slow and that's why I didn't put 5 stars. Anyway the mobile is a fairy tale!	1
Original article, perfectly packaged with accessories included. Timed delivery, AMAZON Prime. Amazon guarantee, which is how much to say. It was a very welcome gift to my wife.	1
Arrived 3 days late but it was worth it. Original new product in sealed package. On the model nothing to say, Apple is more than a guarantee.	1
The seller was perfect in the delivery. The package was intact the content exactly as described. The phone works perfectly	1
It's not the latest model, but the more than honest price made me decide to buy. The phone is new and works great	1
Great price as usual on Amazon. It was a gift and those who received it were very happy. Great beautiful photos!	1
Excellent phone, delivered two days after the order. Very helpful and reliable seller. All original. I highly recommend it	1
Apple products always up to expectations. Delivery on time and also received an invoice as soon as requested	1
Give me phone4s at 8 other ... always iPhone	1
perfect transaction in all respects	1
but is it single sim? can i use the sim that i had or should i make myself do one that is suitable for iPhone?	1
At first I was skeptical, but everything went well .... reliable seller.	1
I was skeptical instead I had to change my mind! New original and working telephone	1
Great cell phone! Perfect purchase unparalleled value for money!	1
Great product	1
Great product	1
IPHONE 8 original and new, still in its original packaging, conforming to the description. I arrive from the 5S model and 16GB of memory, now insufficient with continuous updates and various applications, but with this 64GB model, I solved my problems and I must say that it is also faster, not counting the resolution of the camera, and of images, satisfied with my purchase.	1
I bought two iPhone 8s within a few months, one for me and one for a family member. Always purchased by Regno Digitale. Great price, punctual delivery, new and working cell phones. Great experience.	1
Like any impeccable Apple product! Given to my daughter and she finds it fast and with a much more precise camera than her old Iphone 6. Sold and sent by Amazon, fast and early delivery than expected! Another nice note and not trivial, I put it in the cart and when I went to confirm it was discounted by 100 euros, since they were the last three, as soon as I bought it they were sold out!	1
Perfect timing and delivery. Regarding the product, I had the 4s and the transition to 8 is very good: similar configurations, only much faster. In conclusion, nothing to say, no problem.	1
I waited 6 months to review. The phone is perfect, beautiful, it is an iPhone 8 in short with everything it needs to have. Fast shipping even if when I saw what courier was entrusted I was afraid they would lose it. In fact, I arrived on Wednesday and on Friday from tracking to delivery was still traveling ...........	1
New iPhone, sealed, all packed, I really changed my mind, at first I was a bit skeptical, but when I opened the package I was astonished, recommended!	1
The first thing, the most important: a new product arrives, packed, corresponding to the description and arrives quickly. If I need phone products again in the future I think I will consider this seller. This is an iPhone 8, a well-known product, so I won't spend time talking about the phone itself.	1
I gladly write a review because I found myself very well with this purchase. The product is absolutely original at a price without competitors. The seller is serissino, he responded very quickly to my questions and delivered the product in plenty of time before what was declared at the time of purchase.	1
Iphone 8 Rose Gold 64gb, arrived a day early, packed and sealed perfectly. Present invoice from the shop (Digital Kingdom). Great, even for the price (622 euros)	1
It's the third iPhone I buy, but this one beats all of them! Delivery on time, too bad that it is by mail .. I was a little worried but it went wellBetter battery The phone is terrific !!	1
I PURCHASED THIS MOBILE PHONE FOR MY DAUGHTER WHO WAS REMAINED ENOUGH: SUPER FAST CONNECTION, GREAT MEMORY, PHOTO ALMOST RESOLUTION PROFESSIONAL, FUN, PRACTICAL, INTUITIVE SCREENS.	1
New phone, arrived after 3 days well sealed with charger and earphones. The iPhone quality speaks for itself .. For now I am very satisfied with the purchase having certainly saved compared to the shops.	1
Bought less than the list price, flash offer, I received my iPhone 8 in original Apple packaging, also all original accessories. I admit I was a bit skeptical given the unexpected discount (already disappeared among other things) but I'm fully satisfied! Beautiful Amazon made me equal	1
Arrived on schedule works perfectly and cost an adequate amount! Obviously it is new and is very beautiful Eye to males that "gold" is a little bit on the rosé ;-)	1
The phone arrived earlier than expected, it is new and well appointed. I bought it for a gift and now it is 15 days that it is used without ever having a problem.	1
Great smartphone, up to expectations. High-end product at the right price, excellent photography, excellent sound, wireless headphones.	1
Great phone perfect in everything, Before I had a 6 plus and in comparison it is much faster. I advise . great phone	1
Parcel delivered in advance with Amazon Prime. Iphone8 64Gb white new sealed. Great price I recommend	1
Excellent, working, always at the top. Everything perfect and in order. Offer (at the time) at the top	1
Apple does not deny it. No doubt about the quality of the product. Perfect.	1
If you want a really quality phone, you need to choose iPhone!	1
The lowest price on the web	1
Amazon super reliable: arrived as described, new and sealed. Promotion with a very affordable price!	1
Seller ok! Great product, like all Apple products!	1
product true to the description. Amazon always impeccable	1
Perfect	1
Beautiful and fully functional. It was a great buy at a good price. I can say I'm happy and fully satisfied. I advise.	1
I bought the phone as a gift for my daughter and the product is perfect, flawless packaging. What surprised me pleasantly is the seriousness of the seller who (as I had read in other reviews) sent me the telephone I ordered 3 days in advance if I had to buy other products that are part of the 'Digital Kingdom' catalog, certainly the purchase I will do it from them ... the seriousness and the correctness today is rare and where it is there it must be rewarded	1
Perfect in everything	1
Very fast shipping. The smartphone comes in original and sealed packaging. Regarding the iPhone, it is very nice and the processor is the same as the X model. I chose 8 because it has the traditional design. All perfect!	1
Arrived a day early .. it is the first time I make such a big expense on the internet in fact I was a bit doubtful but I changed my mind .. they are very professional they answered all my emails and there were no problems	1
An improved version of the iPhone 7, coming from the iPhone 6, there isn't even a very fast and fluid comparison, shame about the only two gigabytes of ram, but I recommend the purchase also for the price	1
Fast shipping, great price, arrived well packed and with all the accessories in its packaging. For the doubters it is "" All original "". Taken for my girlfriend in this color (Gold) which looks like a powder pink, very nice to see especially the glass back. Reliable seller.	1
Original product of Italian origin with accessories as per the Apple catalog. Fully functional, it did not detect any installation problems. Still well performing, it is a high level product suitable for a competent public that knows how to appreciate even the smallest differences. Definitely advisable.	1
I've only had it for a month, but I'm satisfied with this phone. I have to get used to it, coming from a completely different phone, but I like it a lot. Light, big screen, elegant, the battery lasts for 2 days with a normal use of some photos, various e-mails and messaging, use of different apps. Bluetooth does not affect battery consumption too much, like in the Windows phone I had before.	1
Higher quality product, those who switch to the Phone no longer come back for the qualities of the smartphone and for the incomparable technology.	1
I purchased this garden irrigation system because having a green thumb I could not miss a product that would automatically water the plants with just a tap opening! I bought it because with a practically negligible price it really allowed me to water my whole planter ... A lot of components, great to easily create an irrigation plant for vegetable gardens and flower beds, I use it for my strawberry plants. The installation is very simple and customizable and not very intrusive, so great for those who once harvested the product must work the land for another different sowing, in 5 minutes remove everything and in 10 repaint with another setting. It can be installed in two ways to have the possibility to irrigate several vessels in separate ducts, saving time for watering. The kit arrives complete as per insertion and c in very short time. really a great buy.	1
What about ... It's an iPhone. Very smooth, very fast, very good color reception has been improved, an exceptional camera. The only flaw in my opinion compared to its size is a bit heavy compared to other smartphones. I had doubts about the life of the battery, vanished immediately after a day of use, it arrives perfectly at the end of the day while stressing Massimo.	1
I was very hesitant to buy an item of such important value online. Then read the reviews I decided to buy. In fact the item arrived in a sealed box. It works well, delivery was made one day earlier than expected; there was a lot of savings. I can hardly say but: everything is perfect!	1
I obviously found myself very well, but having had iPhone 4s and 6 before this 8, it couldn't be that way. Delivery was fast and ... I don't think there is anything else to add. Excellent Apple support, of which unfortunately I needed because my phone had a problem. I was replaced with a new one, but I already had this confirmed. Apple even if it costs more, from this point of view it is a guarantee.	1
iphone is always a great choice, versatile and complete; in the case of the SE model also compact and handy. I use it mainly for phone calls and / or watsapp, but it's also convenient for the internet. great product! super recommended. With Amazon all o.k.	1
Arrived only two days after the purchase, even before the estimated delivery date. With the tracking code of the package provided by them, just go to the courier's website and you can immediately see how far they are. The product inside the package (in its original box with all intact Apple seals) was well packaged in a box filled with polystyrene to keep it away from bumps and shocks and with the stickers that they claimed to handle it with care. The product is the original and has no flaws. Much more than satisfied! Very good seller! In addition, the 64gb iPhone 8 I bought sells it at a lower price than the one offered in the apple store. If I need after sales support we will see, but as they were in the sale I would say fantastic!	1
I love this product, I have always been a lover of iPhones and as usual the site is very reliable, it allows us to have a technologically advanced product at a reasonable price. Council	1
iPhone 8? Three things: charging, grip and sound from the speakers. Which are not really aspects of the smartphone, but features added to the macro-features that already exist: autonomous charging, design grip and multimedia audio. There would be a little drawing to do, so simple to explain. IPhone 8, nice but always the same design since 2015iPhone 8, beautiful but still the same design since 20151. Top-up (wireless) I put wireless charging first because it's the only feature I'm already missing. It seems stupid and of little use, but having a support base on which to instantly load your smartphone is not foolish. For the occasion, I bought a recharge base on Amazon for € 9.99, which I placed on my bedside table in the bedroom. I don't know if it makes sense to take this base on the road, because it would only be something more to carry that would not give a real added value, compared to the normal USB-Lightning cable. I noticed that, with a cable, the iPhone 8 recharges 100% in about 1 hour, and with wireless charging in just under 2, but with the latter method the glass body behind warms up considerably. If it heats up in this period that the outside temperature is at maximum 28 degrees, I can only imagine what could happen in the summer with 40 degrees and more. In any case, wireless charging is very useful, especially since Apple has decided not to create its own standard, but to use the Qi standard which is very widespread.Grip, better with the iPhone 8 backside, grip is better with the shell rear in iPhone 8 glass, the grip is better with the rear body in glass I am trying out iPhone 8 while I look at that frying pan of the iPhone 7 Plus that I bought last year and which now seems terribly inefficient in terms of size. It almost seems that today, after all these models of smartphones with FullVision displays, InfinityDisplay and so on and so forth, "going back" to a smartphone with even a few millimeters of edges is like being back in 2003. As I have already written in the Galaxy S8 review, iPhone 7 Plus looks ugly and old to me. iPhone 8 has the exact same form factor as its predecessor, yet the rear glass body removes a bit of bitterness in the mouth. It is not just a matter of appearance: iPhoneItalia dear Andrea Cervone recently released a video on Youtube which clearly shows that glass resists all kinds of falls, and only yields to absurd falls - like those from a balcony.iPhone 8 doesn't seem to break even if you kick it and hit it against a tree. Seeing is believing. I obviously haven't tried it. Last, but not least, is the audio: it seems that many producers have made up their minds to turn their laptop and smartphone into speakers, because even iPhone 8 earns a good percentage more decibels, if we can say so. The volume is higher than the previous ones and the Galaxy S8, and it's really clean. Yes, it could be a reason to switch to iPhone 8, but not for me for example. And then? IPhone 8 actually has changes under the shell. But they are not very relevant. There is the new A11 Bionic chip, which has a dedicated processor for machine learning (but now is of little use), there is also a renewed camera that takes photos and shoots videos 2% better than the iPhone 7. And on iPhone 8 Plus there is the dual camera with which you can use Portrait Lighting, a mode that acts in real time on the portrait and highlights it, or puts it in black and white, and so on. For now, though, they're all games, the real applications that can take advantage of the A11 Bionic chip are still work in progress. I have said that neither iPhone 8 nor iPhone X are the real news from Apple, because Apple's direction is on reality (increased) - even Valentino, in his article, delves into augmented reality and the iPhone. In short, iPhone 8 is a small step forward, because one step was necessary to do so. Of course, 50% of iPhone users are waiting for the iPhone X because it is the most expensive smartphone for consumers in history (I don't count special editions and luxury smartphones). So, in a nutshell: if you come from iPhone 6 or earlier, iPhone 8 will be a big step forward. Otherwise, go ahead: the revolution has yet to come.	1
Great gift for my daughter, that was what we expected	1
New product, perfectly packed and corresponding to the description. Paid considerably less than in the store, highly recommended!	1
Waiting for the new generation IPhone SE (hoping to come out) is the top in terms of handling and pleasure of use	1
The phone is brand new, Italian too. Perfect from all points of view.	1
Great	1
In truth, I bought the phone for a friend who wanted to make a gift. Perfect item with fast shipping. For the rest, very little to say, iPhon is a certainty in terms of quality ... the rest? Either you hate it or you love it !!	1
Excellent in all respects!	1
A mobile phone that already has the same one, I made a gift, and whoever received it is very happy, even the affordable price, as usual with Amazon I never wrong, thanks!	1
Purchased at Christmas with an offer (sold and sent by Amazon) for 548 euros ... very welcome gift result. Excellent performance and great price. Article as described.	1
I purchased this iPhone 8 gold as a gift for my daughter, who was enthusiastic about it. In terms of aesthetics, it is very beautiful, compared to my Samsung S9 it is obviously more robust and more protected than the screen. Very easy to install with a special app to download everything as installed on the Android phone he had before. Very high photo quality, good sound. The only negative points in my opinion are the locked memory (it is not possible to insert additional memory cards, this is a half scam to draw money) and the price really too high to be already over 2 years old.	1
Aesthetically beautiful, the rear glass allows an excellent grip even though the smartphone is rather large in size. Ultra-finished LCD screen, true tone really makes the difference. Photo in portrait mode is really good with the possibility of editing before shooting. 8 plus from a 7 plus is not convenient, in all other cases I recommend it. For myself it is better than X, both for reliability (product already tested and with functionality similar to the cousin greater) and for the price much more affordable .	1
The iPhone 8 Plus, I think it's the best smartphone on the market. The product has endless and excellent capabilities and meets my expectations in full. I will be delighted to use it for a long time.	1
I made the transition from iPhone 6 to iPhone 8 Plus because the performance and speed of the previous one had become really questionable. With the 8 Plus everything is perfect, the speed is excellent, the performance and autonomy are ideal, obviously the last sti stabilizes after a few days of use when the system recognizes your average usage. Visually, the iPhone 8 is really big but it looks good in the hand, obviously with a good cover, otherwise it slips. The back is now made of glass, which on the one hand is very nice to look at, but on the other hand a potential weak spot and repair of the glass are the risks. Apple uses the A11 Bionic chip on the iPhone 8 and 8 Plus, which puts all the other opponents in the shade.- the camera is probably one of the highlights of the new IPhone 8 Plus. It has a dual 12 MP camera and a 7 MP front camera. Here it is really very possible. The 4K recordings, the vertical mode and the live photos are some keywords. - Touch ID is back on board, this will no longer be the case with the iPhone X. For me, this was a reason not to take the iPhone X, but rather the 8 Plus, since I'm so used to the Touch ID.- the battery should, according to the manufacturer, similar to the 7 Plus, allow about 21 hours of talk time, up to 13 hours of Internet use, 14 hours of video playback and 60 hours of audio playback. Of course, I didn't do these tests in practice, but I can say that the battery lasts all day, I leave the house at 7 in the morning, and when I go to bed in the evening at 11 pm, I still have between 15% and 25% battery .- with iOS 11 already installed, the command center has been reworked and you can configure it yourself. I consider it a great advantage because I can choose what I need and what I don't do. - the screen and the back are covered with an anti-grease layer that makes fingerprints less evident. Compared to the Galaxy S8 of my girlfriend, I can even confirm it.- for me it is a disadvantage that Apple renounces the iPhone 7 and now the 8 on the jack connection. I use my iPhone while driving a car as a navigation device and I also listen to music via iPhone. With my 6 series, I was able to connect the AUX cable and charge the device at the same time. This is now possible only through special accessories, for which you must also spend money again. - the quick charge function on the iPhone 8 is also accessible only if you are ready to spend another 90 ¬ vouchers for the power supply and the charging cable Concluding, I can say that I do not regret at all the leap in quality because we notice how old my iPhone 6 has become. I am very enthusiastic about the speed of my new 8 Plus and the autonomy of its battery compared to my previous phone.	1
